time_index,significant_wave_height_0,energy_period_0
1996-03-24 16:00:00+00:00,1.70861,8.9137
1996-03-24 17:00:00+00:00,1.69337,8.9992
1996-03-24 18:00:00+00:00,1.68056,9.0879
1996-03-24 19:00:00+00:00,1.66631,9.2114
1996-03-24 20:00:00+00:00,1.65452,9.3369
1996-03-24 21:00:00+00:00,1.64481,9.4662
1996-03-24 22:00:00+00:00,1.63751,9.59
1996-03-24 23:00:00+00:00,1.63861,9.646
1996-03-25 00:00:00+00:00,1.65369,9.5841
1996-03-25 01:00:00+00:00,1.67773,9.4569
1996-03-25 02:00:00+00:00,1.72689,9.1608
1996-03-25 03:00:00+00:00,1.83774,8.5765
1996-03-25 04:00:00+00:00,1.94949,8.1731
1996-03-25 05:00:00+00:00,2.08517,7.8113
1996-03-25 06:00:00+00:00,2.22881,7.5304
1996-03-25 07:00:00+00:00,2.30465,7.4318
1996-03-25 08:00:00+00:00,2.41372,7.1821
1996-03-25 09:00:00+00:00,2.43883,7.1662
1996-03-25 10:00:00+00:00,2.38688,7.2179
1996-03-25 11:00:00+00:00,2.37066,7.251
1996-03-25 12:00:00+00:00,2.36807,7.2863
1996-03-25 13:00:00+00:00,2.38203,7.3172
1996-03-25 14:00:00+00:00,2.41698,7.317
1996-03-25 15:00:00+00:00,2.40242,7.4309
1996-03-25 16:00:00+00:00,2.36632,7.5632
1996-03-25 17:00:00+00:00,2.32191,7.7126
1996-03-25 18:00:00+00:00,2.27162,7.8901
1996-03-25 19:00:00+00:00,2.17767,8.2563
1996-03-25 20:00:00+00:00,2.09603,8.6042
1996-03-25 21:00:00+00:00,2.00828,9.0542
1996-03-25 22:00:00+00:00,1.92362,9.5749
1996-03-25 23:00:00+00:00,1.85317,10.0835
1996-03-26 00:00:00+00:00,1.80344,10.4964
1996-03-26 01:00:00+00:00,1.77553,10.7554
1996-03-26 02:00:00+00:00,1.76191,10.897
1996-03-26 03:00:00+00:00,1.75099,11.0128
1996-03-26 04:00:00+00:00,1.74271,11.0959
1996-03-26 05:00:00+00:00,1.73793,11.1336
1996-03-26 06:00:00+00:00,1.73515,11.1355
1996-03-26 07:00:00+00:00,1.73736,11.074
1996-03-26 08:00:00+00:00,1.73944,11.0081
1996-03-26 09:00:00+00:00,1.74085,10.9478
1996-03-26 10:00:00+00:00,1.7448,10.8633
1996-03-26 11:00:00+00:00,1.74947,10.7703
1996-03-26 12:00:00+00:00,1.75286,10.6872
1996-03-26 13:00:00+00:00,1.75332,10.6222
1996-03-26 14:00:00+00:00,1.75004,10.5792
1996-03-26 15:00:00+00:00,1.74306,10.5574
1996-03-26 16:00:00+00:00,1.73327,10.5516
1996-03-26 17:00:00+00:00,1.72176,10.5547
1996-03-26 18:00:00+00:00,1.70912,10.5605
1996-03-26 19:00:00+00:00,1.69541,10.5675
1996-03-26 20:00:00+00:00,1.68051,10.574
1996-03-26 21:00:00+00:00,1.66883,10.532
1996-03-26 22:00:00+00:00,1.66322,10.4234
1996-03-26 23:00:00+00:00,1.65581,10.3319
1996-03-27 00:00:00+00:00,1.64324,10.2878
1996-03-27 01:00:00+00:00,1.62037,10.3407
1996-03-27 02:00:00+00:00,1.59703,10.4027
1996-03-27 03:00:00+00:00,1.57815,10.4362
1996-03-27 04:00:00+00:00,1.56447,10.4467
1996-03-27 05:00:00+00:00,1.55755,10.4269
1996-03-27 06:00:00+00:00,1.5566,10.3814
1996-03-27 07:00:00+00:00,1.55786,10.3333
1996-03-27 08:00:00+00:00,1.5578,10.3027
1996-03-27 09:00:00+00:00,1.55535,10.2959
1996-03-27 10:00:00+00:00,1.55281,10.3011
1996-03-27 11:00:00+00:00,1.55567,10.2861
1996-03-27 12:00:00+00:00,1.56808,10.244
1996-03-27 13:00:00+00:00,1.58126,10.2859
1996-03-27 14:00:00+00:00,1.60178,10.3456
1996-03-27 15:00:00+00:00,1.63467,10.3601
1996-03-27 16:00:00+00:00,1.67466,10.355
1996-03-27 17:00:00+00:00,1.71431,10.3713
1996-03-27 18:00:00+00:00,1.74894,10.4283
1996-03-27 19:00:00+00:00,1.78084,10.4993
1996-03-27 20:00:00+00:00,1.81351,10.5635
1996-03-27 21:00:00+00:00,1.84774,10.6223
1996-03-27 22:00:00+00:00,1.88278,10.6781
1996-03-27 23:00:00+00:00,1.91645,10.7362
1996-03-28 00:00:00+00:00,1.94518,10.809
1996-03-28 01:00:00+00:00,1.9662,10.8973
1996-03-28 02:00:00+00:00,1.98084,10.9696
1996-03-28 03:00:00+00:00,1.98858,11.0239
1996-03-28 04:00:00+00:00,1.99015,11.0602
1996-03-28 05:00:00+00:00,1.98737,11.0614
1996-03-28 06:00:00+00:00,1.98562,10.9844
1996-03-28 07:00:00+00:00,1.98805,10.8354
1996-03-28 08:00:00+00:00,1.99608,10.6631
1996-03-28 09:00:00+00:00,2.02332,10.4495
1996-03-28 10:00:00+00:00,2.09439,10.1216
1996-03-28 11:00:00+00:00,2.22009,9.6981
1996-03-28 12:00:00+00:00,2.36478,9.3564
1996-03-28 13:00:00+00:00,2.46119,9.2496
1996-03-28 14:00:00+00:00,2.4805,9.3245
1996-03-28 15:00:00+00:00,2.43941,9.4524
1996-03-28 16:00:00+00:00,2.35561,9.6187
1996-03-28 17:00:00+00:00,2.2558,9.794
1996-03-28 18:00:00+00:00,2.1586,9.9575
1996-03-28 19:00:00+00:00,2.07153,10.1078
1996-03-28 20:00:00+00:00,1.99944,10.2244
1996-03-28 21:00:00+00:00,1.95626,10.1935
1996-03-28 22:00:00+00:00,1.94798,9.9797
1996-03-28 23:00:00+00:00,1.95694,9.7282
1996-03-29 00:00:00+00:00,1.96721,9.5327
1996-03-29 01:00:00+00:00,1.96764,9.4282
1996-03-29 02:00:00+00:00,1.97721,9.2829
1996-03-29 03:00:00+00:00,1.99094,9.1339
1996-03-29 04:00:00+00:00,1.98986,9.0742
1996-03-29 05:00:00+00:00,1.98524,9.0426
1996-03-29 06:00:00+00:00,1.9839,9.0058
1996-03-29 07:00:00+00:00,1.99873,8.8951
1996-03-29 08:00:00+00:00,2.04039,8.6818
1996-03-29 09:00:00+00:00,2.1029,8.4361
1996-03-29 10:00:00+00:00,2.15449,8.2787
1996-03-29 11:00:00+00:00,2.18847,8.1926
1996-03-29 12:00:00+00:00,2.20777,8.148
1996-03-29 13:00:00+00:00,2.2097,8.1434
1996-03-29 14:00:00+00:00,2.21073,8.1299
1996-03-29 15:00:00+00:00,2.20959,8.1203
1996-03-29 16:00:00+00:00,2.20033,8.1464
1996-03-29 17:00:00+00:00,2.17968,8.2123
1996-03-29 18:00:00+00:00,2.15406,8.3096
1996-03-29 19:00:00+00:00,2.12127,8.4305
1996-03-29 20:00:00+00:00,2.08685,8.5402
1996-03-29 21:00:00+00:00,2.05265,8.6281
1996-03-29 22:00:00+00:00,2.019,8.6942
1996-03-29 23:00:00+00:00,1.98569,8.7428
1996-03-30 00:00:00+00:00,1.95282,8.7782
1996-03-30 01:00:00+00:00,1.92179,8.7974
1996-03-30 02:00:00+00:00,1.89241,8.8003
1996-03-30 03:00:00+00:00,1.86096,8.8093
1996-03-30 04:00:00+00:00,1.82622,8.8316
1996-03-30 05:00:00+00:00,1.79036,8.8566
1996-03-30 06:00:00+00:00,1.75514,8.8783
1996-03-30 07:00:00+00:00,1.72159,8.8971
1996-03-30 08:00:00+00:00,1.69012,8.9137
1996-03-30 09:00:00+00:00,1.66092,8.9247
1996-03-30 10:00:00+00:00,1.63387,8.9288
1996-03-30 11:00:00+00:00,1.60887,8.9266
1996-03-30 12:00:00+00:00,1.58558,8.9186
1996-03-30 13:00:00+00:00,1.56388,8.9054
1996-03-30 14:00:00+00:00,1.54374,8.8886
1996-03-30 15:00:00+00:00,1.52483,8.8693
1996-03-30 16:00:00+00:00,1.50653,8.8482
1996-03-30 17:00:00+00:00,1.48834,8.8227
1996-03-30 18:00:00+00:00,1.47452,8.7456
1996-03-30 19:00:00+00:00,1.48712,8.4455
1996-03-30 20:00:00+00:00,1.50101,8.1719
1996-03-30 21:00:00+00:00,1.52097,7.8836
1996-03-30 22:00:00+00:00,1.53718,7.6478
1996-03-30 23:00:00+00:00,1.54506,7.4763
1996-03-31 00:00:00+00:00,1.54388,7.3582
1996-03-31 01:00:00+00:00,1.51659,7.3882
1996-03-31 02:00:00+00:00,1.48816,7.433
1996-03-31 03:00:00+00:00,1.48117,7.3952
1996-03-31 04:00:00+00:00,1.50208,7.2734
1996-03-31 05:00:00+00:00,1.55327,7.0982
1996-03-31 06:00:00+00:00,1.63955,6.8921
1996-03-31 07:00:00+00:00,1.70269,6.898
1996-03-31 08:00:00+00:00,1.74908,7.0056
1996-03-31 09:00:00+00:00,1.83007,6.9724
1996-03-31 10:00:00+00:00,1.95203,6.8284
1996-03-31 11:00:00+00:00,2.10793,6.6566
1996-03-31 12:00:00+00:00,2.22849,6.6905
1996-03-31 13:00:00+00:00,2.23009,6.9488
1996-03-31 14:00:00+00:00,2.19629,7.1721
1996-03-31 15:00:00+00:00,2.18829,7.225
1996-03-31 16:00:00+00:00,2.21539,7.1341
1996-03-31 17:00:00+00:00,2.30454,6.9314
1996-03-31 18:00:00+00:00,2.4371,6.7953
1996-03-31 19:00:00+00:00,2.47612,6.8484
1996-03-31 20:00:00+00:00,2.52782,6.8402
1996-03-31 21:00:00+00:00,2.56133,6.9126
1996-03-31 22:00:00+00:00,2.46585,7.0455
1996-03-31 23:00:00+00:00,2.28569,7.2029
1996-04-01 00:00:00+00:00,2.10336,7.3488
1996-04-01 01:00:00+00:00,1.95621,7.3999
1996-04-01 02:00:00+00:00,1.82999,7.4257
1996-04-01 03:00:00+00:00,1.71243,7.4931
1996-04-01 04:00:00+00:00,1.61484,7.5476
1996-04-01 05:00:00+00:00,1.53698,7.5752
1996-04-01 06:00:00+00:00,1.47811,7.5603
1996-04-01 07:00:00+00:00,1.44054,7.4753
1996-04-01 08:00:00+00:00,1.42142,7.3426
1996-04-01 09:00:00+00:00,1.40671,7.2543
1996-04-01 10:00:00+00:00,1.38715,7.2675
1996-04-01 11:00:00+00:00,1.43942,7.0148
1996-04-01 12:00:00+00:00,1.63719,6.5547
1996-04-01 13:00:00+00:00,1.89771,6.3736
1996-04-01 14:00:00+00:00,2.09744,6.4328
1996-04-01 15:00:00+00:00,2.21273,6.5321
1996-04-01 16:00:00+00:00,2.25144,6.6516
1996-04-01 17:00:00+00:00,2.26255,6.7508
1996-04-01 18:00:00+00:00,2.27971,6.7547
1996-04-01 19:00:00+00:00,2.27922,6.8025
1996-04-01 20:00:00+00:00,2.28732,6.8136
1996-04-01 21:00:00+00:00,2.28917,6.8712
1996-04-01 22:00:00+00:00,2.24778,6.9737
1996-04-01 23:00:00+00:00,2.17054,7.1028
1996-04-02 00:00:00+00:00,2.07342,7.2687
1996-04-02 01:00:00+00:00,1.97802,7.4344
1996-04-02 02:00:00+00:00,1.90411,7.5352
1996-04-02 03:00:00+00:00,1.85607,7.5538
1996-04-02 04:00:00+00:00,1.83834,7.4874
1996-04-02 05:00:00+00:00,1.85495,7.3603
1996-04-02 06:00:00+00:00,1.88309,7.3045
1996-04-02 07:00:00+00:00,1.89792,7.3707
1996-04-02 08:00:00+00:00,1.90125,7.4875
1996-04-02 09:00:00+00:00,1.90123,7.6058
1996-04-02 10:00:00+00:00,1.89654,7.745
1996-04-02 11:00:00+00:00,1.88968,7.9106
1996-04-02 12:00:00+00:00,1.88264,8.0968
1996-04-02 13:00:00+00:00,1.876,8.2924
1996-04-02 14:00:00+00:00,1.87189,8.4792
1996-04-02 15:00:00+00:00,1.87067,8.6605
1996-04-02 16:00:00+00:00,1.87296,8.8486
1996-04-02 17:00:00+00:00,1.8805,9.048
1996-04-02 18:00:00+00:00,1.89419,9.2548
1996-04-02 19:00:00+00:00,1.91343,9.461
1996-04-02 20:00:00+00:00,1.93647,9.6525
1996-04-02 21:00:00+00:00,1.96111,9.8159
1996-04-02 22:00:00+00:00,1.9858,9.9469
1996-04-02 23:00:00+00:00,2.01009,10.0536
1996-04-03 00:00:00+00:00,2.0341,10.1493
1996-04-03 01:00:00+00:00,2.0567,10.2377
1996-04-03 02:00:00+00:00,2.07658,10.3218
1996-04-03 03:00:00+00:00,2.09151,10.399
1996-04-03 04:00:00+00:00,2.09858,10.4609
1996-04-03 05:00:00+00:00,2.09599,10.5022
1996-04-03 06:00:00+00:00,2.0849,10.5311
1996-04-03 07:00:00+00:00,2.06768,10.5666
1996-04-03 08:00:00+00:00,2.04759,10.6242
1996-04-03 09:00:00+00:00,2.02902,10.7062
1996-04-03 10:00:00+00:00,2.01564,10.7771
1996-04-03 11:00:00+00:00,2.00837,10.8003
1996-04-03 12:00:00+00:00,2.00363,10.7939
1996-04-03 13:00:00+00:00,1.99611,10.7942
1996-04-03 14:00:00+00:00,1.98483,10.7984
1996-04-03 15:00:00+00:00,1.97308,10.786
1996-04-03 16:00:00+00:00,1.96207,10.7559
1996-04-03 17:00:00+00:00,1.95476,10.7272
1996-04-03 18:00:00+00:00,1.95378,10.7401
1996-04-03 19:00:00+00:00,1.9612,10.7905
1996-04-03 20:00:00+00:00,1.97181,10.8985
1996-04-03 21:00:00+00:00,1.98668,11.0112
1996-04-03 22:00:00+00:00,2.00936,11.0537
1996-04-03 23:00:00+00:00,2.03576,11.0352
1996-04-04 00:00:00+00:00,2.05857,10.9834
1996-04-04 01:00:00+00:00,2.07345,10.9166
1996-04-04 02:00:00+00:00,2.07796,10.8492
1996-04-04 03:00:00+00:00,2.07163,10.7938
1996-04-04 04:00:00+00:00,2.05876,10.7436
1996-04-04 05:00:00+00:00,2.04472,10.6914
1996-04-04 06:00:00+00:00,2.03284,10.628
1996-04-04 07:00:00+00:00,2.01873,10.5911
1996-04-04 08:00:00+00:00,2.00455,10.564
1996-04-04 09:00:00+00:00,1.99133,10.53
1996-04-04 10:00:00+00:00,1.97766,10.4909
1996-04-04 11:00:00+00:00,1.96279,10.4435
1996-04-04 12:00:00+00:00,1.94598,10.3835
1996-04-04 13:00:00+00:00,1.92347,10.3387
1996-04-04 14:00:00+00:00,1.89808,10.2812
1996-04-04 15:00:00+00:00,1.87318,10.1814
1996-04-04 16:00:00+00:00,1.84812,10.0496
1996-04-04 17:00:00+00:00,1.82187,9.9048
1996-04-04 18:00:00+00:00,1.79216,9.7757
1996-04-04 19:00:00+00:00,1.75401,9.7121
1996-04-04 20:00:00+00:00,1.71289,9.6845
1996-04-04 21:00:00+00:00,1.67612,9.6559
1996-04-04 22:00:00+00:00,1.64677,9.6267
1996-04-04 23:00:00+00:00,1.62758,9.6042
1996-04-05 00:00:00+00:00,1.62088,9.6013
1996-04-05 01:00:00+00:00,1.62947,9.6491
1996-04-05 02:00:00+00:00,1.65968,9.7568
1996-04-05 03:00:00+00:00,1.71594,9.9154
1996-04-05 04:00:00+00:00,1.79795,10.1023
1996-04-05 05:00:00+00:00,1.90127,10.2849
1996-04-05 06:00:00+00:00,2.01917,10.4324
1996-04-05 07:00:00+00:00,2.1408,10.5558
1996-04-05 08:00:00+00:00,2.25801,10.6683
1996-04-05 09:00:00+00:00,2.36804,10.7784
1996-04-05 10:00:00+00:00,2.47003,10.9115
1996-04-05 11:00:00+00:00,2.5682,11.0767
1996-04-05 12:00:00+00:00,2.66762,11.2771
1996-04-05 13:00:00+00:00,2.7699,11.5133
1996-04-05 14:00:00+00:00,2.87574,11.7634
1996-04-05 15:00:00+00:00,2.9826,12.0027
1996-04-05 16:00:00+00:00,3.08468,12.2181
1996-04-05 17:00:00+00:00,3.17712,12.4023
1996-04-05 18:00:00+00:00,3.25802,12.5524
1996-04-05 19:00:00+00:00,3.32757,12.6713
1996-04-05 20:00:00+00:00,3.38612,12.7637
1996-04-05 21:00:00+00:00,3.43414,12.8334
1996-04-05 22:00:00+00:00,3.47309,12.8814
1996-04-05 23:00:00+00:00,3.50507,12.9025
1996-04-06 00:00:00+00:00,3.53117,12.8865
1996-04-06 01:00:00+00:00,3.54501,12.8628
1996-04-06 02:00:00+00:00,3.55163,12.8143
1996-04-06 03:00:00+00:00,3.55912,12.7264
1996-04-06 04:00:00+00:00,3.56482,12.6322
1996-04-06 05:00:00+00:00,3.56429,12.5556
1996-04-06 06:00:00+00:00,3.55671,12.4989
1996-04-06 07:00:00+00:00,3.54244,12.4664
1996-04-06 08:00:00+00:00,3.52678,12.4414
1996-04-06 09:00:00+00:00,3.51247,12.4208
1996-04-06 10:00:00+00:00,3.49829,12.4157
1996-04-06 11:00:00+00:00,3.48489,12.4181
1996-04-06 12:00:00+00:00,3.47322,12.4165
1996-04-06 13:00:00+00:00,3.46242,12.4065
1996-04-06 14:00:00+00:00,3.44981,12.3849
1996-04-06 15:00:00+00:00,3.43169,12.3495
1996-04-06 16:00:00+00:00,3.40561,12.2991
1996-04-06 17:00:00+00:00,3.37148,12.2351
1996-04-06 18:00:00+00:00,3.33066,12.1603
1996-04-06 19:00:00+00:00,3.28433,12.0775
1996-04-06 20:00:00+00:00,3.23305,11.9888
1996-04-06 21:00:00+00:00,3.17712,11.8959
1996-04-06 22:00:00+00:00,3.11673,11.7997
1996-04-06 23:00:00+00:00,3.05231,11.7009
1996-04-07 00:00:00+00:00,2.98447,11.5996
1996-04-07 01:00:00+00:00,2.91395,11.495
1996-04-07 02:00:00+00:00,2.84175,11.387
1996-04-07 03:00:00+00:00,2.76935,11.2761
1996-04-07 04:00:00+00:00,2.6985,11.1641
1996-04-07 05:00:00+00:00,2.63085,11.0535
1996-04-07 06:00:00+00:00,2.56744,10.9465
1996-04-07 07:00:00+00:00,2.50845,10.8449
1996-04-07 08:00:00+00:00,2.45346,10.7492
1996-04-07 09:00:00+00:00,2.40179,10.6594
1996-04-07 10:00:00+00:00,2.35282,10.5752
1996-04-07 11:00:00+00:00,2.30616,10.4957
1996-04-07 12:00:00+00:00,2.26185,10.4208
1996-04-07 13:00:00+00:00,2.22043,10.3505
1996-04-07 14:00:00+00:00,2.18293,10.2859
1996-04-07 15:00:00+00:00,2.15061,10.2288
1996-04-07 16:00:00+00:00,2.12479,10.1815
1996-04-07 17:00:00+00:00,2.10686,10.147
1996-04-07 18:00:00+00:00,2.09812,10.1284
1996-04-07 19:00:00+00:00,2.09925,10.1274
1996-04-07 20:00:00+00:00,2.10983,10.1435
1996-04-07 21:00:00+00:00,2.12835,10.1737
1996-04-07 22:00:00+00:00,2.15227,10.2138
1996-04-07 23:00:00+00:00,2.17861,10.2594
1996-04-08 00:00:00+00:00,2.20468,10.3069
1996-04-08 01:00:00+00:00,2.22831,10.3575
1996-04-08 02:00:00+00:00,2.24939,10.4085
1996-04-08 03:00:00+00:00,2.26905,10.4545
1996-04-08 04:00:00+00:00,2.28819,10.4928
1996-04-08 05:00:00+00:00,2.30656,10.5257
1996-04-08 06:00:00+00:00,2.32352,10.5541
1996-04-08 07:00:00+00:00,2.33847,10.5776
1996-04-08 08:00:00+00:00,2.35079,10.5943
1996-04-08 09:00:00+00:00,2.35975,10.6028
1996-04-08 10:00:00+00:00,2.36452,10.6024
1996-04-08 11:00:00+00:00,2.36454,10.5929
1996-04-08 12:00:00+00:00,2.36004,10.5738
1996-04-08 13:00:00+00:00,2.35166,10.5465
1996-04-08 14:00:00+00:00,2.34088,10.5095
1996-04-08 15:00:00+00:00,2.32917,10.4622
1996-04-08 16:00:00+00:00,2.31762,10.4055
1996-04-08 17:00:00+00:00,2.30709,10.3395
1996-04-08 18:00:00+00:00,2.29827,10.2633
1996-04-08 19:00:00+00:00,2.28756,10.204
1996-04-08 20:00:00+00:00,2.2756,10.153
1996-04-08 21:00:00+00:00,2.26293,10.0968
1996-04-08 22:00:00+00:00,2.24706,10.0406
1996-04-08 23:00:00+00:00,2.22642,9.9862
1996-04-09 00:00:00+00:00,2.20062,9.933
1996-04-09 01:00:00+00:00,2.17316,9.8596
1996-04-09 02:00:00+00:00,2.14876,9.743
1996-04-09 03:00:00+00:00,2.12676,9.6042
1996-04-09 04:00:00+00:00,2.11154,9.4344
1996-04-09 05:00:00+00:00,2.10553,9.2383
1996-04-09 06:00:00+00:00,2.10285,9.0544
1996-04-09 07:00:00+00:00,2.08839,8.9487
1996-04-09 08:00:00+00:00,2.0635,8.8893
1996-04-09 09:00:00+00:00,2.03381,8.8443
1996-04-09 10:00:00+00:00,1.99767,8.8302
1996-04-09 11:00:00+00:00,1.95737,8.843
1996-04-09 12:00:00+00:00,1.91784,8.867
1996-04-09 13:00:00+00:00,1.87761,8.9197
1996-04-09 14:00:00+00:00,1.84456,8.9532
1996-04-09 15:00:00+00:00,1.82296,8.9386
1996-04-09 16:00:00+00:00,1.80785,8.9098
1996-04-09 17:00:00+00:00,1.79675,8.8822
1996-04-09 18:00:00+00:00,1.79349,8.8303
1996-04-09 19:00:00+00:00,1.79087,8.8012
1996-04-09 20:00:00+00:00,1.79156,8.7633
1996-04-09 21:00:00+00:00,1.79693,8.6953
1996-04-09 22:00:00+00:00,1.79953,8.6326
1996-04-09 23:00:00+00:00,1.79623,8.5853
1996-04-10 00:00:00+00:00,1.7873,8.5532
1996-04-10 01:00:00+00:00,1.77865,8.5083
1996-04-10 02:00:00+00:00,1.7745,8.4404
1996-04-10 03:00:00+00:00,1.77163,8.385
1996-04-10 04:00:00+00:00,1.76699,8.3623
1996-04-10 05:00:00+00:00,1.76274,8.3564
1996-04-10 06:00:00+00:00,1.76206,8.343
1996-04-10 07:00:00+00:00,1.7578,8.3558
1996-04-10 08:00:00+00:00,1.75204,8.3683
1996-04-10 09:00:00+00:00,1.74409,8.3776
1996-04-10 10:00:00+00:00,1.73216,8.3892
1996-04-10 11:00:00+00:00,1.71907,8.3843
1996-04-10 12:00:00+00:00,1.7084,8.3442
1996-04-10 13:00:00+00:00,1.69966,8.2818
1996-04-10 14:00:00+00:00,1.69546,8.1885
1996-04-10 15:00:00+00:00,1.69508,8.0756
1996-04-10 16:00:00+00:00,1.68921,8.0008
1996-04-10 17:00:00+00:00,1.67747,7.9642
1996-04-10 18:00:00+00:00,1.66403,7.9416
1996-04-10 19:00:00+00:00,1.6635,7.8538
1996-04-10 20:00:00+00:00,1.67658,7.7108
1996-04-10 21:00:00+00:00,1.68907,7.5985
1996-04-10 22:00:00+00:00,1.69218,7.5403
1996-04-10 23:00:00+00:00,1.68912,7.5127
1996-04-11 00:00:00+00:00,1.67922,7.5249
1996-04-11 01:00:00+00:00,1.70389,7.3781
1996-04-11 02:00:00+00:00,1.72797,7.2517
1996-04-11 03:00:00+00:00,1.70012,7.3055
1996-04-11 04:00:00+00:00,1.66326,7.378
1996-04-11 05:00:00+00:00,1.64011,7.4176
1996-04-11 06:00:00+00:00,1.63581,7.4328
1996-04-11 07:00:00+00:00,1.68812,7.2965
1996-04-11 08:00:00+00:00,1.7655,7.2074
1996-04-11 09:00:00+00:00,1.81884,7.2688
1996-04-11 10:00:00+00:00,1.85328,7.4193
1996-04-11 11:00:00+00:00,1.8779,7.614
1996-04-11 12:00:00+00:00,1.90649,7.7994
1996-04-11 13:00:00+00:00,1.94429,7.9663
1996-04-11 14:00:00+00:00,2.00413,8.0594
1996-04-11 15:00:00+00:00,2.12922,7.9179
1996-04-11 16:00:00+00:00,2.36859,7.5338
1996-04-11 17:00:00+00:00,2.7007,7.2167
1996-04-11 18:00:00+00:00,3.07277,7.1319
1996-04-11 19:00:00+00:00,3.42467,7.2376
1996-04-11 20:00:00+00:00,3.62036,7.6561
1996-04-11 21:00:00+00:00,3.82266,7.9986
1996-04-11 22:00:00+00:00,3.97951,8.2693
1996-04-11 23:00:00+00:00,4.10886,8.4685
1996-04-12 00:00:00+00:00,4.17613,8.686
1996-04-12 01:00:00+00:00,4.2766,8.8115
1996-04-12 02:00:00+00:00,4.33814,9.0048
1996-04-12 03:00:00+00:00,4.37092,9.2945
1996-04-12 04:00:00+00:00,4.46215,9.4693
1996-04-12 05:00:00+00:00,4.62128,9.715
1996-04-12 06:00:00+00:00,4.85241,10.1168
1996-04-12 07:00:00+00:00,5.16052,10.525
1996-04-12 08:00:00+00:00,5.48236,10.9299
1996-04-12 09:00:00+00:00,5.73039,11.3277
1996-04-12 10:00:00+00:00,5.9393,11.5337
1996-04-12 11:00:00+00:00,6.08083,11.6186
1996-04-12 12:00:00+00:00,6.11682,11.6707
1996-04-12 13:00:00+00:00,6.03517,11.798
1996-04-12 14:00:00+00:00,5.9411,11.8133
1996-04-12 15:00:00+00:00,5.85308,11.7556
1996-04-12 16:00:00+00:00,5.75958,11.6831
1996-04-12 17:00:00+00:00,5.68131,11.5564
1996-04-12 18:00:00+00:00,5.62637,11.4005
1996-04-12 19:00:00+00:00,5.56552,11.2324
1996-04-12 20:00:00+00:00,5.46577,11.1022
1996-04-12 21:00:00+00:00,5.34859,10.9909
1996-04-12 22:00:00+00:00,5.22315,10.8893
1996-04-12 23:00:00+00:00,5.07285,10.8305
1996-04-13 00:00:00+00:00,4.92063,10.76
1996-04-13 01:00:00+00:00,4.73875,10.7274
1996-04-13 02:00:00+00:00,4.54254,10.724
1996-04-13 03:00:00+00:00,4.36208,10.6876
1996-04-13 04:00:00+00:00,4.19112,10.6452
1996-04-13 05:00:00+00:00,4.01566,10.6606
1996-04-13 06:00:00+00:00,3.83963,10.7071
1996-04-13 07:00:00+00:00,3.66965,10.7846
1996-04-13 08:00:00+00:00,3.52141,10.8407
1996-04-13 09:00:00+00:00,3.39266,10.8687
1996-04-13 10:00:00+00:00,3.27641,10.8838
1996-04-13 11:00:00+00:00,3.16987,10.8895
1996-04-13 12:00:00+00:00,3.0718,10.885
1996-04-13 13:00:00+00:00,2.98074,10.8727
1996-04-13 14:00:00+00:00,2.89571,10.854
1996-04-13 15:00:00+00:00,2.81668,10.8269
1996-04-13 16:00:00+00:00,2.74804,10.7545
1996-04-13 17:00:00+00:00,2.70427,10.5481
1996-04-13 18:00:00+00:00,2.64801,10.4208
1996-04-13 19:00:00+00:00,2.5711,10.3943
1996-04-13 20:00:00+00:00,2.48374,10.4119
1996-04-13 21:00:00+00:00,2.39767,10.4123
1996-04-13 22:00:00+00:00,2.31175,10.3953
1996-04-13 23:00:00+00:00,2.2249,10.3575
1996-04-14 00:00:00+00:00,2.13755,10.2964
1996-04-14 01:00:00+00:00,2.05113,10.2078
1996-04-14 02:00:00+00:00,1.9657,10.0996
1996-04-14 03:00:00+00:00,1.88409,9.9841
1996-04-14 04:00:00+00:00,1.81449,9.8583
1996-04-14 05:00:00+00:00,1.76737,9.6972
1996-04-14 06:00:00+00:00,1.75209,9.4476
1996-04-14 07:00:00+00:00,1.75449,9.2373
1996-04-14 08:00:00+00:00,1.77869,9.0474
1996-04-14 09:00:00+00:00,1.82841,8.8762
1996-04-14 10:00:00+00:00,1.89343,8.7787
1996-04-14 11:00:00+00:00,1.97219,8.7534
1996-04-14 12:00:00+00:00,2.07281,8.7842
1996-04-14 13:00:00+00:00,2.18429,8.9334
1996-04-14 14:00:00+00:00,2.30589,9.124
1996-04-14 15:00:00+00:00,2.43477,9.2689
1996-04-14 16:00:00+00:00,2.565,9.3253
1996-04-14 17:00:00+00:00,2.66216,9.4219
1996-04-14 18:00:00+00:00,2.75039,9.4829
1996-04-14 19:00:00+00:00,2.83455,9.6243
1996-04-14 20:00:00+00:00,2.94012,9.8356
1996-04-14 21:00:00+00:00,3.10024,10.0801
1996-04-14 22:00:00+00:00,3.34519,10.352
1996-04-14 23:00:00+00:00,3.67566,10.6266
1996-04-15 00:00:00+00:00,4.04886,10.8934
1996-04-15 01:00:00+00:00,4.37128,11.2548
1996-04-15 02:00:00+00:00,4.61816,11.5998
1996-04-15 03:00:00+00:00,4.76642,11.8992
1996-04-15 04:00:00+00:00,4.79666,12.2119
1996-04-15 05:00:00+00:00,4.74056,12.5062
1996-04-15 06:00:00+00:00,4.64451,12.6823
