#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 08 18 21 10   2  4.1 99.0  1.18  7.10 99.00 314 1012.5  15.4  13.5 999.0 99.0 99.00
2019 08 18 21 20   4  4.0 99.0 99.00 99.00 99.00 999 1012.4  15.4  13.7 999.0 99.0 99.00
2019 08 18 21 30   0  4.1 99.0 99.00 99.00 99.00 999 1012.3  15.4  13.6 999.0 99.0 99.00
2019 08 18 21 40   2  3.8 99.0 99.00 99.00 99.00 999 1012.3  15.5  13.9 999.0 99.0 99.00
2019 08 18 21 50 359  3.7 99.0 99.00 99.00 99.00 999 1012.3  15.5  13.9 999.0 99.0 99.00
2019 08 18 22 00 357  3.7 99.0 99.00 99.00 99.00 999 1012.3  15.5  13.9 999.0 99.0 99.00
2019 08 18 22 10 356  3.8 99.0  1.27  7.70 99.00 309 1012.3  15.5  13.9 999.0 99.0 99.00
2019 08 18 22 20 356  4.3 99.0 99.00 99.00 99.00 999 1012.2  15.6  13.9 999.0 99.0 99.00
2019 08 18 22 30 354  4.3 99.0 99.00 99.00 99.00 999 1012.1  15.6  13.9 999.0 99.0 99.00
2019 08 18 22 40 354  4.2 99.0 99.00 99.00 99.00 999 1012.1  15.6  13.8 999.0 99.0 99.00
2019 08 18 22 50 355  4.1 99.0 99.00 99.00 99.00 999 1012.1  15.7  14.0 999.0 99.0 99.00
2019 08 18 23 00 358  4.2 99.0 99.00 99.00 99.00 999 1012.1  15.7  13.9 999.0 99.0 99.00
2019 08 18 23 10 351  3.5 99.0  1.32  8.00 99.00 307 1012.1  15.6  13.9 999.0 99.0 99.00
2019 08 18 23 20 346  3.1 99.0 99.00 99.00 99.00 999 1012.2  15.6  13.9 999.0 99.0 99.00
2019 08 18 23 30 349  3.3 99.0 99.00 99.00 99.00 999 1012.3  15.8  13.9 999.0 99.0 99.00
2019 08 18 23 40 346  3.2 99.0 99.00 99.00 99.00 999 1012.3  15.9  13.9 999.0 99.0 99.00
2019 08 18 23 50 344  3.3 99.0 99.00 99.00 99.00 999 1012.3  16.0  13.9 999.0 99.0 99.00
2019 08 19 00 00 342  3.3 99.0 99.00 99.00 99.00 999 1012.4  16.0  13.9 999.0 99.0 99.00
2019 08 19 00 10 338  3.0 99.0  1.18  7.40 99.00 307 1012.4  15.9  13.9 999.0 99.0 99.00
2019 08 19 00 20 344  2.8 99.0 99.00 99.00 99.00 999 1012.4  15.8  14.0 999.0 99.0 99.00
2019 08 19 00 30 346  2.9 99.0 99.00 99.00 99.00 999 1012.4  15.9  14.1 999.0 99.0 99.00
2019 08 19 00 40 338  2.8 99.0 99.00 99.00 99.00 999 1012.4  16.0  14.1 999.0 99.0 99.00
2019 08 19 00 50 339  3.2 99.0 99.00 99.00 99.00 999 1012.4  16.0  14.1 999.0 99.0 99.00
2019 08 19 01 00 340  3.3 99.0 99.00 99.00 99.00 999 1012.4  16.1  13.9 999.0 99.0 99.00
2019 08 19 01 10 344  3.4 99.0  1.31  7.40 99.00 307 1012.4  16.1  13.7 999.0 99.0 99.00
2019 08 19 01 20 344  3.2 99.0 99.00 99.00 99.00 999 1012.3  15.9  13.6 999.0 99.0 99.00
2019 08 19 01 30 348  3.7 99.0 99.00 99.00 99.00 999 1012.3  15.9  13.6 999.0 99.0 99.00
2019 08 19 01 40 354  4.0 99.0 99.00 99.00 99.00 999 1012.2  15.9  13.7 999.0 99.0 99.00
2019 08 19 01 50 348  4.0 99.0 99.00 99.00 99.00 999 1012.1  15.8  13.7 999.0 99.0 99.00
2019 08 19 02 00 346  4.0 99.0 99.00 99.00 99.00 999 1012.0  15.6  13.7 999.0 99.0 99.00
2019 08 19 02 10 345  4.0 99.0  1.26  7.40 99.00 304 1012.0  15.6  13.6 999.0 99.0 99.00
2019 08 19 02 20 340  3.5 99.0 99.00 99.00 99.00 999 1012.0  15.5  13.6 999.0 99.0 99.00
2019 08 19 02 30 342  3.5 99.0 99.00 99.00 99.00 999 1012.0  15.4  13.6 999.0 99.0 99.00
2019 08 19 02 40 340  3.5 99.0 99.00 99.00 99.00 999 1011.9  15.3  13.6 999.0 99.0 99.00
2019 08 19 02 50 341  3.4 99.0 99.00 99.00 99.00 999 1011.9  15.3  13.5 999.0 99.0 99.00
2019 08 19 03 00 338  3.4 99.0 99.00 99.00 99.00 999 1012.0  15.3  13.5 999.0 99.0 99.00
2019 08 19 03 10 331  3.5 99.0  1.13  7.40 99.00 308 1012.1  15.2  13.4 999.0 99.0 99.00
2019 08 19 03 20 334  3.7 99.0 99.00 99.00 99.00 999 1012.1  15.2  13.4 999.0 99.0 99.00
2019 08 19 03 30 339  3.8 99.0 99.00 99.00 99.00 999 1012.2  15.2  13.4 999.0 99.0 99.00
2019 08 19 03 40 338  4.4 99.0 99.00 99.00 99.00 999 1012.2  15.4  13.3 999.0 99.0 99.00
2019 08 19 03 50 341  4.5 99.0 99.00 99.00 99.00 999 1012.3  15.6  13.1 999.0 99.0 99.00
2019 08 19 04 00 339  3.9 99.0 99.00 99.00 99.00 999 1012.5  15.5  13.1 999.0 99.0 99.00
2019 08 19 04 10 350  3.8 99.0  1.13  7.70 99.00 308 1012.6  15.4  12.9 999.0 99.0 99.00
2019 08 19 04 20 348  4.2 99.0 99.00 99.00 99.00 999 1012.6  15.4  13.1 999.0 99.0 99.00
2019 08 19 04 30 342  3.8 99.0 99.00 99.00 99.00 999 1012.7  15.3  13.1 999.0 99.0 99.00
2019 08 19 04 40 344  3.6 99.0 99.00 99.00 99.00 999 1012.7  15.2  13.4 999.0 99.0 99.00
2019 08 19 04 50 345  3.9 99.0 99.00 99.00 99.00 999 1012.6  15.2  13.7 999.0 99.0 99.00
2019 08 19 05 00 343  3.5 99.0 99.00 99.00 99.00 999 1012.7  15.2  13.7 999.0 99.0 99.00
2019 08 19 05 10 338  3.0 99.0  0.98 13.30 99.00 300 1012.7  15.1  13.6 999.0 99.0 99.00
2019 08 19 05 20 346  2.9 99.0 99.00 99.00 99.00 999 1012.8  15.1  13.7 999.0 99.0 99.00
2019 08 19 05 30 351  2.3 99.0 99.00 99.00 99.00 999 1012.7  15.1  13.8 999.0 99.0 99.00
2019 08 19 05 40 340  2.1 99.0 99.00 99.00 99.00 999 1012.8  14.9  13.8 999.0 99.0 99.00
2019 08 19 05 50 335  2.1 99.0 99.00 99.00 99.00 999 1012.9  14.9  13.8 999.0 99.0 99.00
2019 08 19 06 00 335  2.2 99.0 99.00 99.00 99.00 999 1012.9  14.9  13.8 999.0 99.0 99.00
2019 08 19 06 10 332  2.0 99.0  1.05  7.10 99.00 305 1012.9  14.8  13.8 999.0 99.0 99.00
2019 08 19 06 20 327  2.2 99.0 99.00 99.00 99.00 999 1013.0  15.0  13.8 999.0 99.0 99.00
2019 08 19 06 30 334  2.9 99.0 99.00 99.00 99.00 999 1013.0  15.1  13.9 999.0 99.0 99.00
2019 08 19 06 40 335  3.1 99.0 99.00 99.00 99.00 999 1013.0  15.2  13.0 999.0 99.0 99.00
2019 08 19 06 50 333  2.8 99.0 99.00 99.00 99.00 999 1013.1  15.3  13.8 999.0 99.0 99.00
2019 08 19 07 00 328  2.3 99.0 99.00 99.00 99.00 999 1013.2  15.2  13.9 999.0 99.0 99.00
2019 08 19 07 10 322  2.1 99.0  1.11  7.40 99.00 301 1013.1  15.1  13.8 999.0 99.0 99.00
2019 08 19 07 20 333  1.5 99.0 99.00 99.00 99.00 999 1013.1  15.1  13.3 999.0 99.0 99.00
2019 08 19 07 30 326  1.6 99.0 99.00 99.00 99.00 999 1013.2  15.0  13.9 999.0 99.0 99.00
2019 08 19 07 40   1  1.2 99.0 99.00 99.00 99.00 999 1013.2  14.8  13.8 999.0 99.0 99.00
2019 08 19 07 50  25  0.8 99.0 99.00 99.00 99.00 999 1013.3  14.6  13.8 999.0 99.0 99.00
2019 08 19 08 00  31  0.9 99.0 99.00 99.00 99.00 999 1013.3  14.6  13.8 999.0 99.0 99.00
2019 08 19 08 10  14  0.8 99.0  1.08  7.70 99.00 313 1013.2  14.6  13.8 999.0 99.0 99.00
2019 08 19 08 20 341  0.8 99.0 99.00 99.00 99.00 999 1013.3  14.7  13.7 999.0 99.0 99.00
2019 08 19 08 30  13  0.6 99.0 99.00 99.00 99.00 999 1013.2  14.7  13.7 999.0 99.0 99.00
2019 08 19 08 40  17  0.3 99.0 99.00 99.00 99.00 999 1013.4  14.5  13.6 999.0 99.0 99.00
2019 08 19 08 50 318  0.3 99.0 99.00 99.00 99.00 999 1013.4  14.5  13.6 999.0 99.0 99.00
2019 08 19 09 00 293  0.5 99.0 99.00 99.00 99.00 999 1013.4  14.5  13.6 999.0 99.0 99.00
2019 08 19 09 10 284  0.7 99.0  1.06  7.40 99.00 299 1013.5  14.4  13.6 999.0 99.0 99.00
2019 08 19 09 20 286  1.1 99.0 99.00 99.00 99.00 999 1013.7  14.5  13.6 999.0 99.0 99.00
2019 08 19 09 30 290  1.2 99.0 99.00 99.00 99.00 999 1013.7  14.6  13.6 999.0 99.0 99.00
2019 08 19 09 40 292  1.1 99.0 99.00 99.00 99.00 999 1013.7  14.6  13.6 999.0 99.0 99.00
2019 08 19 09 50 292  1.2 99.0 99.00 99.00 99.00 999 1013.8  14.6  13.6 999.0 99.0 99.00
2019 08 19 10 00 303  1.0 99.0 99.00 99.00 99.00 999 1013.8  14.5  13.6 999.0 99.0 99.00
2019 08 19 10 10 316  1.0 99.0  1.12  7.40 99.00 302 1013.9  14.6  13.6 999.0 99.0 99.00
2019 08 19 10 20  87  0.9 99.0 99.00 99.00 99.00 999 1013.8  14.0  13.5 999.0 99.0 99.00
2019 08 19 10 30 102  1.1 99.0 99.00 99.00 99.00 999 1013.8  14.1  13.5 999.0 99.0 99.00
2019 08 19 10 40 155  1.4 99.0 99.00 99.00 99.00 999 1014.0  13.9  13.5 999.0 99.0 99.00
2019 08 19 10 50 144  1.5 99.0 99.00 99.00 99.00 999 1014.0  13.7  13.5 999.0 99.0 99.00
2019 08 19 11 00 135  1.4 99.0 99.00 99.00 99.00 999 1014.0  13.6  13.4 999.0 99.0 99.00
2019 08 19 11 10 157  1.3 99.0  1.01  7.40 99.00 301 1014.1  13.6  13.4 999.0 99.0 99.00
2019 08 19 11 20 156  1.3 99.0 99.00 99.00 99.00 999 1014.2  13.7  13.3 999.0 99.0 99.00
2019 08 19 11 30 148  1.6 99.0 99.00 99.00 99.00 999 1014.2  13.7  13.3 999.0 99.0 99.00
2019 08 19 11 40 159  1.6 99.0 99.00 99.00 99.00 999 1014.2  13.8  13.3 999.0 99.0 99.00
2019 08 19 11 50 146  1.5 99.0 99.00 99.00 99.00 999 1014.1  13.7  13.4 999.0 99.0 99.00
2019 08 19 12 00 153  1.7 99.0 99.00 99.00 99.00 999 1014.1  13.8  13.4 999.0 99.0 99.00
2019 08 19 12 10 157  1.6 99.0  1.07  6.90 99.00 296 1014.2  13.9  13.4 999.0 99.0 99.00
2019 08 19 12 20 164  1.3 99.0 99.00 99.00 99.00 999 1014.2  14.0  13.4 999.0 99.0 99.00
2019 08 19 12 30 195  1.0 99.0 99.00 99.00 99.00 999 1014.3  14.0  13.4 999.0 99.0 99.00
2019 08 19 12 40 218  1.3 99.0 99.00 99.00 99.00 999 1014.5  13.9  13.4 999.0 99.0 99.00
2019 08 19 12 50 226  1.5 99.0 99.00 99.00 99.00 999 1014.6  13.9  13.4 999.0 99.0 99.00
2019 08 19 13 00 245  1.6 99.0 99.00 99.00 99.00 999 1014.6  13.8  13.4 999.0 99.0 99.00
2019 08 19 13 10 242  1.5 99.0  1.01  7.10 99.00 298 1014.8  13.8  13.4 999.0 99.0 99.00
2019 08 19 13 20 242  1.4 99.0 99.00 99.00 99.00 999 1014.8  13.8  13.4 999.0 99.0 99.00
2019 08 19 13 30 228  1.4 99.0 99.00 99.00 99.00 999 1014.8  13.9  13.4 999.0 99.0 99.00
2019 08 19 13 40 227  1.0 99.0 99.00 99.00 99.00 999 1014.8  14.1  13.4 999.0 99.0 99.00
2019 08 19 13 50 211  0.6 99.0 99.00 99.00 99.00 999 1014.8  14.5  13.4 999.0 99.0 99.00
2019 08 19 14 00 267  1.0 99.0 99.00 99.00 99.00 999 1014.9  14.6  13.4 999.0 99.0 99.00
2019 08 19 14 10 297  1.5 99.0  1.01  7.10 99.00 298 1015.0  14.8  13.4 999.0 99.0 99.00
2019 08 19 14 20 296  1.5 99.0 99.00 99.00 99.00 999 1015.1  14.8  13.5 999.0 99.0 99.00
2019 08 19 14 30 304  1.3 99.0 99.00 99.00 99.00 999 1015.1  14.7  13.5 999.0 99.0 99.00
2019 08 19 14 40 299  1.5 99.0 99.00 99.00 99.00 999 1015.2  14.6  13.5 999.0 99.0 99.00
2019 08 19 14 50 324  1.6 99.0 99.00 99.00 99.00 999 1015.2  14.7  13.6 999.0 99.0 99.00
2019 08 19 15 00 315  1.6 99.0 99.00 99.00 99.00 999 1015.4  14.8  13.6 999.0 99.0 99.00
2019 08 19 15 10 307  1.8 99.0  1.10  6.90 99.00 291 1015.5  14.7  13.6 999.0 99.0 99.00
2019 08 19 15 20 303  1.8 99.0 99.00 99.00 99.00 999 1015.6  14.6  13.6 999.0 99.0 99.00
2019 08 19 15 30 334  1.3 99.0 99.00 99.00 99.00 999 1015.5  14.9  13.7 999.0 99.0 99.00
2019 08 19 15 40  65  1.9 99.0 99.00 99.00 99.00 999 1015.7  14.7  13.7 999.0 99.0 99.00
2019 08 19 15 50  90  2.5 99.0 99.00 99.00 99.00 999 1015.7  13.9  13.6 999.0 99.0 99.00
2019 08 19 16 00  98  2.4 99.0 99.00 99.00 99.00 999 1015.7  13.8  13.1 999.0 99.0 99.00
2019 08 19 16 10 100  2.3 99.0  1.09  7.40 99.00 300 1015.9  13.8  13.1 999.0 99.0 99.00
2019 08 19 16 20 105  1.8 99.0 99.00 99.00 99.00 999 1015.9  13.9  13.3 999.0 99.0 99.00
2019 08 19 16 30 105  1.5 99.0 99.00 99.00 99.00 999 1016.0  14.2  13.3 999.0 99.0 99.00
2019 08 19 16 40  99  1.1 99.0 99.00 99.00 99.00 999 1016.0  14.4  13.2 999.0 99.0 99.00
2019 08 19 16 50  89  1.4 99.0 99.00 99.00 99.00 999 1016.1  14.5  13.2 999.0 99.0 99.00
2019 08 19 17 00  90  1.1 99.0 99.00 99.00 99.00 999 1016.1  14.6  13.3 999.0 99.0 99.00
2019 08 19 17 10  79  1.0 99.0  1.25 10.50 99.00 307 1016.1  14.5  13.3 999.0 99.0 99.00
2019 08 19 17 20  74  0.8 99.0 99.00 99.00 99.00 999 1016.3  14.5  13.3 999.0 99.0 99.00
2019 08 19 17 30  25  0.8 99.0 99.00 99.00 99.00 999 1016.4  14.6  13.6 999.0 99.0 99.00
2019 08 19 17 40  54  1.1 99.0 99.00 99.00 99.00 999 1016.4  14.5  13.6 999.0 99.0 99.00
2019 08 19 17 50  23  1.0 99.0 99.00 99.00 99.00 999 1016.6  14.6  13.6 999.0 99.0 99.00
2019 08 19 18 00  16  1.3 99.0 99.00 99.00 99.00 999 1016.5  14.7  13.6 999.0 99.0 99.00
2019 08 19 18 10   7  1.6 99.0  1.42 10.50 99.00 305 1016.5  14.9  13.8 999.0 99.0 99.00
2019 08 19 18 20   8  1.9 99.0 99.00 99.00 99.00 999 1016.5  15.0  13.8 999.0 99.0 99.00
2019 08 19 18 30  25  1.9 99.0 99.00 99.00 99.00 999 1016.5  15.1  13.9 999.0 99.0 99.00
2019 08 19 18 40  23  1.9 99.0 99.00 99.00 99.00 999 1016.5  15.2  14.1 999.0 99.0 99.00
2019 08 19 18 50   7  2.2 99.0 99.00 99.00 99.00 999 1016.4  15.2  14.0 999.0 99.0 99.00
2019 08 19 19 00   3  2.4 99.0 99.00 99.00 99.00 999 1016.4  15.3  14.1 999.0 99.0 99.00
2019 08 19 19 10   5  2.6 99.0  1.43 10.00 99.00 307 1016.4  15.2  14.1 999.0 99.0 99.00
2019 08 19 19 20   7  2.8 99.0 99.00 99.00 99.00 999 1016.3  15.2  14.0 999.0 99.0 99.00
2019 08 19 19 30 354  2.6 99.0 99.00 99.00 99.00 999 1016.2  15.1  14.0 999.0 99.0 99.00
2019 08 19 19 40 347  2.4 99.0 99.00 99.00 99.00 999 1016.3  15.1  14.1 999.0 99.0 99.00
2019 08 19 19 50 339  2.7 99.0 99.00 99.00 99.00 999 1016.2  15.3  14.2 999.0 99.0 99.00
2019 08 19 20 00 340  3.1 99.0 99.00 99.00 99.00 999 1016.2  15.5  13.9 999.0 99.0 99.00
2019 08 19 20 10 352  3.3 99.0  1.72  8.70 99.00 308 1016.1  15.8  14.3 999.0 99.0 99.00
2019 08 19 20 20 352  2.8 99.0 99.00 99.00 99.00 999 1016.0  15.7  14.4 999.0 99.0 99.00
2019 08 19 20 30 348  3.4 99.0 99.00 99.00 99.00 999 1016.0  15.7  14.3 999.0 99.0 99.00
2019 08 19 20 40 350  3.7 99.0 99.00 99.00 99.00 999 1015.9  15.8  14.0 999.0 99.0 99.00
2019 08 19 20 50 356  3.8 99.0 99.00 99.00 99.00 999 1015.8  15.8  14.0 999.0 99.0 99.00
2019 08 19 21 00 351  3.7 99.0 99.00 99.00 99.00 999 1015.8  15.8  14.3 999.0 99.0 99.00
2019 08 19 21 10 347  3.9 99.0  1.70  8.70 99.00 311 1015.8  15.8  14.4 999.0 99.0 99.00
2019 08 19 21 20 350  4.2 99.0 99.00 99.00 99.00 999 1015.8  15.9  14.3 999.0 99.0 99.00
2019 08 19 21 30 350  4.0 99.0 99.00 99.00 99.00 999 1015.7  15.9  14.3 999.0 99.0 99.00
2019 08 19 21 40 343  3.8 99.0 99.00 99.00 99.00 999 1015.6  15.9  14.3 999.0 99.0 99.00
2019 08 19 21 50 340  3.5 99.0 99.00 99.00 99.00 999 1015.5  16.0  14.2 999.0 99.0 99.00
2019 08 19 22 00 339  3.3 99.0 99.00 99.00 99.00 999 1015.5  16.0  14.2 999.0 99.0 99.00
2019 08 19 22 10 332  3.4 99.0  1.91 10.00 99.00 311 1015.6  16.0  14.4 999.0 99.0 99.00
2019 08 19 22 20 334  4.2 99.0 99.00 99.00 99.00 999 1015.4  16.1  14.4 999.0 99.0 99.00
2019 08 19 22 30 339  4.6 99.0 99.00 99.00 99.00 999 1015.2  16.2  14.4 999.0 99.0 99.00
2019 08 19 22 40 336  4.4 99.0 99.00 99.00 99.00 999 1015.2  16.2  14.4 999.0 99.0 99.00
2019 08 19 22 50 334  4.3 99.0 99.00 99.00 99.00 999 1015.3  16.3  14.4 999.0 99.0 99.00
2019 08 19 23 00 333  4.4 99.0 99.00 99.00 99.00 999 1015.3  16.3  14.5 999.0 99.0 99.00
2019 08 19 23 10 337  4.6 99.0  1.85 10.00 99.00 312 1015.2  16.3  14.4 999.0 99.0 99.00
2019 08 19 23 20 342  4.9 99.0 99.00 99.00 99.00 999 1015.2  16.4  14.4 999.0 99.0 99.00
2019 08 19 23 30 342  5.0 99.0 99.00 99.00 99.00 999 1015.1  16.4  14.4 999.0 99.0 99.00
2019 08 19 23 40 343  4.9 99.0 99.00 99.00 99.00 999 1015.1  16.4  14.5 999.0 99.0 99.00
2019 08 19 23 50 345  4.9 99.0 99.00 99.00 99.00 999 1015.0  16.3  14.3 999.0 99.0 99.00
2019 08 20 00 00 348  4.8 99.0 99.00 99.00 99.00 999 1015.1  16.3  14.3 999.0 99.0 99.00
2019 08 20 00 10 347  4.4 99.0  1.68 10.50 99.00 313 1015.0  16.3  14.2 999.0 99.0 99.00
2019 08 20 00 20 343  4.5 99.0 99.00 99.00 99.00 999 1015.0  16.2  14.1 999.0 99.0 99.00
2019 08 20 00 30 341  4.2 99.0 99.00 99.00 99.00 999 1015.0  16.1  14.1 999.0 99.0 99.00
2019 08 20 00 40 344  4.5 99.0 99.00 99.00 99.00 999 1014.9  16.1  14.1 999.0 99.0 99.00
2019 08 20 00 50 348  4.7 99.0 99.00 99.00 99.00 999 1014.8  16.1  14.0 999.0 99.0 99.00
2019 08 20 01 00 345  4.8 99.0 99.00 99.00 99.00 999 1014.7  16.0  13.9 999.0 99.0 99.00
2019 08 20 01 10 346  4.6 99.0  1.73 10.50 99.00 311 1014.6  15.9  13.8 999.0 99.0 99.00
2019 08 20 01 20 345  4.4 99.0 99.00 99.00 99.00 999 1014.5  15.9  13.8 999.0 99.0 99.00
2019 08 20 01 30 342  4.4 99.0 99.00 99.00 99.00 999 1014.5  15.9  13.7 999.0 99.0 99.00
2019 08 20 01 40 341  4.2 99.0 99.00 99.00 99.00 999 1014.4  15.9  13.6 999.0 99.0 99.00
2019 08 20 01 50 347  4.1 99.0 99.00 99.00 99.00 999 1014.3  15.9  13.5 999.0 99.0 99.00
2019 08 20 02 00 350  3.9 99.0 99.00 99.00 99.00 999 1014.3  15.8  13.5 999.0 99.0 99.00
2019 08 20 02 10 357  4.0 99.0  1.83  9.50 99.00 310 1014.1  15.7  13.4 999.0 99.0 99.00
2019 08 20 02 20 357  3.8 99.0 99.00 99.00 99.00 999 1014.1  15.6  13.4 999.0 99.0 99.00
2019 08 20 02 30 357  3.8 99.0 99.00 99.00 99.00 999 1013.9  15.5  13.4 999.0 99.0 99.00
2019 08 20 02 40 359  3.8 99.0 99.00 99.00 99.00 999 1013.7  15.5  13.4 999.0 99.0 99.00
2019 08 20 02 50   2  3.5 99.0 99.00 99.00 99.00 999 1013.6  15.4  13.5 999.0 99.0 99.00
2019 08 20 03 00 358  3.4 99.0 99.00 99.00 99.00 999 1013.6  15.2  13.5 999.0 99.0 99.00
2019 08 20 03 10 358  3.2 99.0  1.81 10.50 99.00 312 1013.5  15.0  13.5 999.0 99.0 99.00
2019 08 20 03 20 351  3.1 99.0 99.00 99.00 99.00 999 1013.4  14.8  13.4 999.0 99.0 99.00
2019 08 20 03 30 336  3.0 99.0 99.00 99.00 99.00 999 1013.4  14.7  13.4 999.0 99.0 99.00
2019 08 20 03 40 329  3.1 99.0 99.00 99.00 99.00 999 1013.5  14.6  13.4 999.0 99.0 99.00
2019 08 20 03 50 326  3.6 99.0 99.00 99.00 99.00 999 1013.7  14.8  13.5 999.0 99.0 99.00
2019 08 20 04 00 325  3.8 99.0 99.00 99.00 99.00 999 1013.8  15.1  13.5 999.0 99.0 99.00
2019 08 20 04 10 332  3.7 99.0  1.80 10.50 99.00 306 1013.9  15.1  13.7 999.0 99.0 99.00
2019 08 20 04 20 336  3.2 99.0 99.00 99.00 99.00 999 1013.9  15.2  13.7 999.0 99.0 99.00
2019 08 20 04 30 336  3.4 99.0 99.00 99.00 99.00 999 1014.0  15.2  13.8 999.0 99.0 99.00
2019 08 20 04 40 333  3.7 99.0 99.00 99.00 99.00 999 1014.1  15.2  13.8 999.0 99.0 99.00
2019 08 20 04 50 334  3.8 99.0 99.00 99.00 99.00 999 1014.1  15.4  13.9 999.0 99.0 99.00
2019 08 20 05 00 339  3.3 99.0 99.00 99.00 99.00 999 1014.0  15.3  13.9 999.0 99.0 99.00
2019 08 20 05 10 351  3.0 99.0  1.63 10.00 99.00 306 1014.0  15.2  13.9 999.0 99.0 99.00
2019 08 20 05 20   1  2.3 99.0 99.00 99.00 99.00 999 1014.0  14.8  13.9 999.0 99.0 99.00
2019 08 20 05 30   2  1.9 99.0 99.00 99.00 99.00 999 1014.1  14.5  13.9 999.0 99.0 99.00
2019 08 20 05 40 349  1.9 99.0 99.00 99.00 99.00 999 1014.2  14.4  13.9 999.0 99.0 99.00
2019 08 20 05 50 338  2.0 99.0 99.00 99.00 99.00 999 1014.1  14.5  13.8 999.0 99.0 99.00
2019 08 20 06 00 331  2.0 99.0 99.00 99.00 99.00 999 1014.2  14.5  13.7 999.0 99.0 99.00
2019 08 20 06 10 335  2.1 99.0  1.73  9.50 99.00 310 1014.0  14.6  13.7 999.0 99.0 99.00
2019 08 20 06 20 343  1.9 99.0 99.00 99.00 99.00 999 1014.0  14.9  13.7 999.0 99.0 99.00
2019 08 20 06 30 331  2.1 99.0 99.00 99.00 99.00 999 1014.1  14.9  13.7 999.0 99.0 99.00
2019 08 20 06 40 325  2.1 99.0 99.00 99.00 99.00 999 1014.0  14.8  13.7 999.0 99.0 99.00
2019 08 20 06 50 331  2.2 99.0 99.00 99.00 99.00 999 1013.9  14.8  13.7 999.0 99.0 99.00
2019 08 20 07 00 358  1.9 99.0 99.00 99.00 99.00 999 1013.8  14.7  13.7 999.0 99.0 99.00
2019 08 20 07 10 356  2.4 99.0  1.66 10.00 99.00 309 1013.8  14.9  13.7 999.0 99.0 99.00
2019 08 20 07 20   6  1.8 99.0 99.00 99.00 99.00 999 1013.9  14.7  13.7 999.0 99.0 99.00
2019 08 20 07 30 360  1.4 99.0 99.00 99.00 99.00 999 1013.9  14.5  13.7 999.0 99.0 99.00
2019 08 20 07 40 351  1.1 99.0 99.00 99.00 99.00 999 1013.9  14.5  13.7 999.0 99.0 99.00
2019 08 20 07 50 333  0.8 99.0 99.00 99.00 99.00 999 1013.8  14.4  13.7 999.0 99.0 99.00
2019 08 20 08 00 338  0.8 99.0 99.00 99.00 99.00 999 1013.8  14.4  13.7 999.0 99.0 99.00
2019 08 20 08 10 333  0.8 99.0  1.71 10.00 99.00 314 1013.8  14.4  13.7 999.0 99.0 99.00
2019 08 20 08 20 360  0.7 99.0 99.00 99.00 99.00 999 1013.8  14.4  13.7 999.0 99.0 99.00
2019 08 20 08 30  34  0.5 99.0 99.00 99.00 99.00 999 1013.7  14.4  13.6 999.0 99.0 99.00
2019 08 20 08 40  10  0.4 99.0 99.00 99.00 99.00 999 1013.6  14.4  13.7 999.0 99.0 99.00
2019 08 20 08 50 178  0.3 99.0 99.00 99.00 99.00 999 1013.6  14.2  13.7 999.0 99.0 99.00
2019 08 20 09 00 197  0.4 99.0 99.00 99.00 99.00 999 1013.6  14.2  13.7 999.0 99.0 99.00
2019 08 20 09 10 215  0.3 99.0  1.65 10.00 99.00 312 1013.6  14.2  13.7 999.0 99.0 99.00
2019 08 20 09 20 189  0.5 99.0 99.00 99.00 99.00 999 1013.5  14.3  13.7 999.0 99.0 99.00
2019 08 20 09 30 192  0.6 99.0 99.00 99.00 99.00 999 1013.5  14.3  13.7 999.0 99.0 99.00
2019 08 20 09 40 172  0.8 99.0 99.00 99.00 99.00 999 1013.4  14.5  13.7 999.0 99.0 99.00
2019 08 20 09 50 174  1.2 99.0 99.00 99.00 99.00 999 1013.3  14.5  13.7 999.0 99.0 99.00
2019 08 20 10 00 183  1.6 99.0 99.00 99.00 99.00 999 1013.4  14.5  13.6 999.0 99.0 99.00
2019 08 20 10 10 186  1.9 99.0  1.54  9.50 99.00 309 1013.4  14.5  13.6 999.0 99.0 99.00
2019 08 20 10 20 188  1.8 99.0 99.00 99.00 99.00 999 1013.4  14.4  13.6 999.0 99.0 99.00
2019 08 20 10 30 195  1.7 99.0 99.00 99.00 99.00 999 1013.3  14.3  13.7 999.0 99.0 99.00
2019 08 20 10 40 196  1.8 99.0 99.00 99.00 99.00 999 1013.3  14.3  13.7 999.0 99.0 99.00
2019 08 20 10 50 189  1.7 99.0 99.00 99.00 99.00 999 1013.3  14.3  13.6 999.0 99.0 99.00
2019 08 20 11 00 191  1.7 99.0 99.00 99.00 99.00 999 1013.3  14.2  13.6 999.0 99.0 99.00
2019 08 20 11 10 185  1.7 99.0  1.52 10.00 99.00 306 1013.2  14.2  13.6 999.0 99.0 99.00
2019 08 20 11 20 190  1.7 99.0 99.00 99.00 99.00 999 1013.1  14.2  13.6 999.0 99.0 99.00
2019 08 20 11 30 186  1.8 99.0 99.00 99.00 99.00 999 1013.1  14.2  13.6 999.0 99.0 99.00
