Time_UTC,MODAQ_Va_V,MODAQ_Vb_V,MODAQ_Vc_V,MODAQ_Ia_I,MODAQ_Ib_I,MODAQ_Ic_I
15:21.8,3845.579224,-11081.89722,7772.149628,-9.230804443,24.07531738,-14.99664307
15:21.8,3903.176483,-11097.40015,7707.700073,-9.440612793,24.09179688,-14.75250244
15:21.8,3960.20401,-11106.39572,7641.204132,-9.62020874,24.01809692,-14.54147339
15:21.8,4020.293365,-11109.11261,7569.848022,-9.817810059,24.05761719,-14.29397583
15:21.8,4082.235321,-11103.54706,7494.596802,-9.952850342,24.06280518,-14.11560059
15:21.8,4149.130463,-11092.55548,7415.047394,-10.13977051,24.00772095,-13.881073
15:21.8,4219.754059,-11074.79688,7332.222992,-10.42648315,24.04418945,-13.69003296
15:21.8,4295.516876,-11051.96881,7247.514984,-10.6388855,24.09561157,-13.51730347
15:21.8,4376.690216,-11027.11374,7161.644257,-10.86715698,24.17098999,-13.37203979
15:21.8,4462.890381,-10999.18909,7075.35495,-11.03393555,24.20562744,-13.24676514
15:21.8,4550.547821,-10971.23343,6993.856049,-11.33224487,24.29260254,-13.00613403
15:21.8,4636.782867,-10943.63434,6918.352905,-11.53686523,24.34112549,-12.88635254
15:21.8,4720.611084,-10916.92667,6849.965607,-11.74453735,24.43130493,-12.73544312
15:21.8,4800.594574,-10893.5405,6789.597198,-11.96548462,24.53033447,-12.58331299
15:21.8,4876.69458,-10873.10764,6735.329193,-12.20947266,24.62081909,-12.50274658
15:21.8,4950.558289,-10856.3606,6683.750946,-12.43484497,24.68612671,-12.34832764
15:21.8,5023.608093,-10844.4931,6633.141632,-12.5843811,24.78393555,-12.21755981
15:21.8,5095.231628,-10836.79202,6581.381226,-12.77084351,24.90127563,-12.08404541
15:21.8,5166.634247,-10834.1604,6527.830231,-13.02307129,25.00137329,-12.03430176
15:21.8,5236.684235,-10837.19122,6471.57785,-13.18557739,25.07568359,-11.92443848
15:21.8,5304.288635,-10844.63651,6412.414795,-13.33114624,25.16906738,-11.79992676
15:21.8,5373.280548,-10857.02335,6347.848969,-13.43902588,25.2053833,-11.79794312
15:21.8,5442.245331,-10874.42538,6278.004395,-13.59100342,25.26687622,-11.76467896
15:21.8,5509.977631,-10894.99002,6203.388794,-13.65188599,25.29891968,-11.61117554
15:21.8,5577.430878,-10919.7637,6125.28891,-13.77578735,25.3024292,-11.59988403
15:21.8,5643.515991,-10948.40149,6044.386871,-13.81988525,25.3453064,-11.5486145
15:21.8,5708.256226,-10979.19806,5960.857086,-13.86352539,25.37994385,-11.48391724
15:21.8,5773.36853,-11012.27356,5874.668549,-13.9239502,25.34286499,-11.5045166
15:21.8,5837.562286,-11045.67462,5785.712738,-13.90029907,25.25619507,-11.47094727
15:21.8,5901.263824,-11078.54083,5695.485687,-13.94378662,25.27496338,-11.40472412
15:21.8,5961.260162,-11107.31815,5603.84787,-13.90213013,25.18737793,-11.3092041
15:21.8,6016.349823,-11132.08795,5514.659515,-13.9100647,25.14602661,-11.2411499
15:21.8,6065.41272,-11152.32703,5429.312012,-13.93768311,25.10055542,-11.25442505
15:21.8,6108.894562,-11166.46182,5347.886749,-14.01306152,24.99908447,-11.10961914
15:21.8,6149.969574,-11175.37601,5269.034973,-14.06845093,24.92797852,-10.98373413
15:21.8,6189.060211,-11178.20917,5193.089996,-13.956604,24.94903564,-10.91201782
15:21.8,6228.270996,-11174.04663,5117.78064,-14.1468811,24.86709595,-10.72601318
15:21.8,6268.520477,-11165.69055,5044.847107,-14.19830322,24.74136353,-10.64605713
15:21.8,6309.893921,-11151.55576,4973.971588,-14.27261353,24.78805542,-10.45272827
15:21.8,6353.728455,-11132.53754,4903.053436,-14.41101074,24.69024658,-10.29296875
15:21.8,6402.740967,-11109.4653,4831.925995,-14.59411621,24.61776733,-10.00549316
15:21.8,6456.353973,-11083.59479,4759.810242,-14.73739624,24.58389282,-9.85824585
15:21.8,6516.656494,-11056.43365,4685.562836,-14.93942261,24.63928223,-9.636383057
15:21.8,6584.016724,-11028.6369,4608.668304,-15.11001587,24.54147339,-9.417266846
15:21.8,6656.822357,-11002.49509,4529.5336,-15.3465271,24.55551147,-9.175567627
15:21.8,6732.968872,-10975.9812,4449.325317,-15.58227539,24.46884155,-8.977203369
15:21.8,6810.11145,-10950.89746,4368.307007,-15.69274902,24.44061279,-8.723602295
15:21.8,6887.013733,-10929.30963,4288.525055,-15.92575073,24.44213867,-8.499908447
15:21.8,6961.989777,-10911.36111,4210.533691,-16.11480713,24.4644165,-8.241729736
15:21.8,7036.38446,-10897.14493,4131.379608,-16.32247925,24.39849854,-8.055725098
15:21.8,7109.290863,-10886.94788,4051.070557,-16.55181885,24.35211182,-7.828063965
15:21.8,7177.833191,-10878.23135,3969.404999,-16.74041748,24.29458618,-7.565460205
15:21.8,7240.697571,-10870.69693,3887.506897,-16.88827515,24.22393799,-7.320861816
15:21.8,7298.042908,-10865.15851,3804.473206,-17.11807251,24.21630859,-7.092590332
15:21.8,7349.357605,-10858.18219,3719.439636,-17.28439331,24.20181274,-6.896820068
15:21.8,7394.343231,-10849.71371,3633.460388,-17.46337891,24.24743652,-6.703643799
15:21.8,7435.313599,-10843.12497,3547.48114,-17.77420044,24.14627075,-6.497802734
15:21.8,7476.016541,-10836.2688,3458.901276,-17.97958374,24.22653198,-6.216888428
15:21.8,7518.765869,-10827.6763,3366.123993,-18.1350708,24.13757324,-6.044921875
15:21.8,7563.476318,-10818.2699,3269.335327,-18.42422485,24.12887573,-5.818328857
15:21.8,7609.554901,-10805.13504,3170.228973,-18.52874756,24.10415649,-5.612335205
15:21.8,7657.8349,-10789.5701,3069.595581,-18.72344971,24.13299561,-5.401000977
15:21.8,7706.700134,-10770.64877,2969.326508,-18.92074585,24.14581299,-5.189819336
15:21.8,7755.297943,-10748.21216,2870.766632,-19.11804199,24.08706665,-5.001983643
15:21.8,7804.798798,-10720.74097,2774.047729,-19.28924561,24.14993286,-4.846343994
15:21.8,7856.144501,-10690.27383,2678.813232,-19.41726685,24.12658691,-4.657592773
15:21.8,7911.46283,-10657.9231,2584.590302,-19.50805664,24.02618408,-4.479980469
15:21.8,7972.451355,-10624.74295,2491.041748,-19.69512939,24.0864563,-4.344482422
15:21.8,8039.861969,-10592.45422,2397.531952,-19.82437134,24.0512085,-4.235076904
15:21.8,8112.187012,-10561.19644,2304.913574,-19.86495972,24.00802612,-4.119873047
15:21.8,8188.004089,-10528.17133,2211.671204,-19.93988037,23.99627686,-3.959655762
15:21.8,8263.980072,-10493.11533,2119.572174,-20.03723145,24.00238037,-3.836975098
15:21.8,8336.347748,-10457.92755,2030.72876,-20.06591797,23.84368896,-3.782348633
15:21.8,8403.188629,-10420.73602,1946.400574,-20.18478394,23.78890991,-3.598022461
15:21.8,8463.805084,-10382.77322,1866.897675,-20.21469116,23.7260437,-3.505554199
15:21.8,8517.538239,-10346.04291,1792.270447,-20.28198242,23.63021851,-3.315429688
15:21.8,8568.659149,-10311.04504,1718.70517,-20.41229248,23.60855103,-3.115692139
15:21.8,8621.946594,-10281.50809,1645.058502,-20.49621582,23.43948364,-2.972259521
15:21.8,8678.063324,-10257.36227,1569.392578,-20.57998657,23.42285156,-2.754058838
15:21.8,8737.854248,-10236.56897,1489.15329,-20.66467285,23.28384399,-2.537689209
15:21.8,8799.439636,-10217.61276,1403.914307,-20.67901611,23.13064575,-2.359008789
15:21.8,8860.280884,-10198.05582,1313.474091,-20.831604,23.01589966,-2.185974121
15:21.8,8919.928406,-10175.07272,1216.282349,-20.8480835,22.86605835,-2.032165527
15:21.8,8977.707825,-10145.86133,1111.494171,-20.90103149,22.81616211,-1.881256104
15:21.8,9030.340271,-10108.23959,999.966095,-20.93017578,22.65472412,-1.702728271
15:21.8,9082.216949,-10064.41281,883.1786499,-20.94512939,22.59460449,-1.593322754
15:21.8,9133.733185,-10017.21802,763.2867432,-20.89126587,22.44674683,-1.513061523
15:21.8,9186.582672,-9967.569885,642.5111694,-20.96878052,22.38174438,-1.398010254
15:21.8,9240.715027,-9915.917999,522.65802,-21.03622437,22.30239868,-1.240997314
15:21.8,9295.905457,-9861.874786,404.8938904,-21.03363037,22.25128174,-1.187438965
15:21.8,9352.766327,-9807.366486,291.9434204,-21.06063843,22.15515137,-1.02432251
15:21.8,9411.681335,-9753.823242,184.4267273,-21.1541748,22.0652771,-0.880584717
15:21.8,9472.088501,-9701.36908,84.66537476,-21.17019653,22.00180054,-0.786743164
15:21.8,9532.871613,-9651.251984,-6.646881104,-21.23001099,21.96228027,-0.637664795
15:21.8,9593.887268,-9602.747192,-91.25024414,-21.30355835,21.79748535,-0.487518311
15:21.8,9656.984192,-9557.819702,-169.5051575,-21.36901855,21.78100586,-0.267181396
15:21.8,9722.278656,-9519.011993,-241.7953186,-21.37817383,21.62643433,-0.085906982
15:21.8,9787.766907,-9485.440399,-308.7912292,-21.43676758,21.42410278,0.031433105
15:21.8,9853.623352,-9458.131989,-372.0276794,-21.53076172,21.39022827,0.189208984
15:21.8,9918.615509,-9435.28067,-433.4541626,-21.55288696,21.27868652,0.423126221
15:21.8,9983.068939,-9416.200439,-496.6634827,-21.64916992,21.05880737,0.659484863
15:21.8,10047.74716,-9400.333191,-564.2407532,-21.6394043,20.90515137,0.943756104
15:21.8,10111.02237,-9385.318604,-637.0463867,-21.75140381,20.67947388,1.1277771
15:21.8,10170.27844,-9369.052155,-716.2818604,-21.81625366,20.49072266,1.394500732
15:21.8,10225.496,-9352.165588,-799.5829773,-21.76818848,20.23666382,1.636962891
15:21.8,10275.53171,-9334.546509,-886.7055664,-21.88461304,20.02471924,1.841430664
15:21.8,10321.34674,-9316.849915,-976.1458435,-21.88537598,19.81231689,2.091827393
15:21.8,10363.81314,-9296.69223,-1069.233185,-21.92153931,19.51141357,2.369689941
15:21.8,10402.70224,-9273.585114,-1165.215698,-21.98318481,19.32601929,2.627716064
15:21.8,10440.04105,-9246.854187,-1263.783325,-21.91986084,19.07745361,2.865753174
15:21.8,10475.58151,-9216.987793,-1362.595123,-22.03811646,18.88336182,3.204193115
15:21.8,10508.56787,-9182.086823,-1461.461182,-22.18338013,18.72497559,3.512115479
15:21.8,10539.72876,-9138.4422,-1559.222656,-22.31262207,18.53851318,3.696746826
15:21.8,10574.32742,-9098.289612,-1653.03476,-22.3550415,18.37783813,3.964538574
15:21.8,10601.72885,-9046.823761,-1742.083588,-22.41928101,18.20373535,4.235229492
15:21.8,10630.59918,-8991.400787,-1825.931183,-22.47558594,18.01513672,4.456939697
15:21.8,10662.2019,-8935.667755,-1906.015442,-22.55935669,17.89764404,4.702911377
15:21.8,10690.95596,-8867.644775,-1983.092133,-22.70065308,17.78457642,5.045928955
15:21.8,10721.5665,-8794.769379,-2059.785126,-22.83081055,17.70492554,5.176391602
15:21.8,10756.22717,-8715.750946,-2135.885132,-22.95639038,17.6473999,5.47454834
15:21.8,10790.06619,-8626.442444,-2213.085846,-23.05923462,17.49008179,5.685577393
15:21.8,10827.74219,-8533.889954,-2289.755585,-23.17810059,17.3828125,5.927124023
15:21.8,10867.42969,-8437.391968,-2365.758698,-23.31573486,17.26516724,6.126708984
15:21.8,10903.71429,-8335.173401,-2437.789185,-23.54568481,17.19787598,6.416015625
15:21.8,10942.82431,-8235.10199,-2507.129913,-23.63418579,17.15484619,6.645050049
15:21.8,10980.91501,-8133.387268,-2572.858459,-23.82064819,17.02163696,6.839904785
15:21.8,11017.24225,-8030.598969,-2637.335144,-23.92883301,17.0173645,7.079925537
15:21.8,11056.01508,-7932.573944,-2699.978607,-24.10720825,16.97067261,7.2605896
15:21.8,11093.94299,-7835.188416,-2761.691895,-24.23538208,16.90551758,7.53326416
15:21.8,11131.23529,-7742.015808,-2822.785065,-24.43237305,16.78588867,7.675476074
15:21.8,11170.62823,-7655.486206,-2885.161102,-24.51843262,16.81518555,7.803955078
15:21.8,11209.17239,-7570.17746,-2950.095123,-24.65332031,16.71234131,8.032836914
15:21.8,11245.89496,-7488.814209,-3017.265442,-24.78851318,16.74758911,8.224334717
15:21.8,11280.78818,-7409.927551,-3088.788208,-24.93133545,16.63696289,8.40713501
15:21.8,11312.51492,-7330.374268,-3165.113007,-25.05004883,16.46972656,8.634185791
15:21.8,11342.93942,-7253.359589,-3245.410431,-25.20812988,16.36474609,8.818206787
15:21.8,11369.94553,-7179.864075,-3326.358978,-25.27786255,16.2387085,8.888244629
15:21.8,11393.46347,-7108.635864,-3407.900513,-25.29205322,16.22665405,9.141998291
15:21.8,11415.64816,-7041.333771,-3490.027283,-25.38330078,16.06628418,9.34677124
15:21.8,11434.57336,-6977.058624,-3571.576569,-25.47058105,15.97732544,9.460754395
15:21.8,11452.12656,-6915.418976,-3651.808105,-25.47302246,15.85083008,9.671936035
15:21.8,11468.08295,-6857.457397,-3729.136719,-25.47912598,15.71548462,9.818878174
15:21.8,11479.67526,-6802.468506,-3802.558594,-25.54672241,15.5241394,9.994812012
15:21.8,11487.99646,-6749.979462,-3870.407166,-25.49133301,15.37460327,10.12115479
15:21.8,11494.95728,-6700.342957,-3935.771393,-25.52734375,15.09719849,10.41366577
15:21.8,11499.27484,-6650.648315,-3998.748169,-25.5241394,14.85427856,10.68023682
15:21.8,11503.43738,-6603.65506,-4060.101013,-25.51879883,14.55383301,10.98526001
15:21.8,11507.35187,-6556.061066,-4120.98877,-25.47546387,14.14596558,11.22024536
15:21.8,11509.79745,-6506.738495,-4183.736877,-25.41305542,13.87939453,11.5222168
15:21.8,11513.61893,-6455.319153,-4250.101044,-25.37567139,13.55957031,11.79138184
15:21.8,11517.95587,-6398.531921,-4321.216858,-25.27297974,13.26339722,12.05810547
15:21.8,11522.01376,-6338.547211,-4396.018494,-25.32012939,12.92831421,12.27798462
15:21.8,11524.66476,-6275.678955,-4471.96347,-25.26260376,12.72476196,12.56668091
15:21.8,11527.20724,-6209.148132,-4548.993652,-25.17791748,12.45697021,12.70568848
15:21.8,11527.27313,-6139.60199,-4625.822296,-25.12405396,12.26455688,12.88589478
15:21.8,11526.1763,-6067.176178,-4702.782715,-25.11062622,12.08679199,13.05130005
15:21.8,11523.21524,-5989.913452,-4778.917603,-25.06332397,11.9708252,13.12805176
15:21.8,11517.81247,-5909.763306,-4853.610718,-25.0793457,11.79992676,13.23120117
15:21.8,11509.79358,-5826.776123,-4926.563629,-25.04470825,11.70822144,13.33709717
15:21.8,11502.03436,-5742.192139,-4997.400391,-25.0402832,11.58981323,13.40072632
15:21.8,11494.57358,-5657.689545,-5065.729553,-25.03158569,11.59805298,13.45153809
15:21.8,11485.74466,-5573.055176,-5131.229431,-25.03829956,11.51977539,13.49700928
15:21.8,11479.48923,-5491.513641,-5194.260468,-25.00686646,11.48208618,13.52325439
15:21.8,11474.35388,-5414.417572,-5252.764648,-25.08544922,11.43753052,13.52111816
15:21.8,11470.59442,-5344.797791,-5306.199371,-25.08117676,11.37283325,13.61450195
15:21.8,11469.88129,-5282.797699,-5356.421112,-25.08331299,11.32873535,13.59161377
15:21.8,11471.17578,-5226.448425,-5405.75531,-25.0932312,11.3684082,13.70361328
15:21.8,11473.60199,-5175.025208,-5457.306427,-25.07415771,11.28173828,13.77120972
15:21.8,11478.02808,-5126.896362,-5513.566559,-25.13183594,11.21673584,13.73931885
15:21.8,11482.52005,-5080.166656,-5574.400055,-25.1524353,11.17462158,13.87039185
15:21.8,11485.31058,-5035.940674,-5640.458038,-25.10848999,11.08963013,13.9175415
15:21.8,11486.64771,-4993.795959,-5710.256104,-25.08392334,11.00311279,14.01153564
15:21.8,11484.57031,-4953.732513,-5781.689728,-25.02624512,10.88973999,14.16183472
15:21.8,11477.45059,-4914.351196,-5854.615509,-25.01022339,10.78674316,14.18960571
15:21.8,11464.42813,-4874.322632,-5929.141968,-25.00259399,10.57693481,14.29428101
15:21.8,11444.94482,-4830.433838,-6005.815582,-24.98519897,10.48934937,14.37316895
15:21.8,11418.87665,-4781.196533,-6083.880585,-24.87869263,10.32897949,14.43496704
15:21.8,11387.022,-4727.207581,-6163.224579,-24.86663818,10.19668579,14.52102661
15:21.8,11353.52017,-4669.621948,-6243.146057,-24.82254028,10.05661011,14.64477539
15:21.8,11318.22388,-4609.385315,-6321.552124,-24.80010986,9.905090332,14.72122192
15:21.8,11283.89264,-4548.443298,-6397.640503,-24.78897095,9.855651855,14.86846924
15:21.8,11252.06125,-4487.807465,-6470.589539,-24.73449707,9.675598145,14.99954224
15:21.8,11222.94287,-4428.594025,-6538.395477,-24.66506958,9.504852295,15.15045166
15:21.8,11198.97922,-4371.066528,-6602.988434,-24.66934204,9.286651611,15.36392212
15:21.8,11180.00363,-4314.147522,-6666.069855,-24.68200684,9.0625,15.54138184
15:21.8,11165.1712,-4252.926453,-6731.538727,-24.58862305,8.81072998,15.67520142
15:21.8,11153.29596,-4186.015808,-6800.685669,-24.60266113,8.579711914,15.90164185
15:21.8,11145.13754,-4115.706146,-6872.917694,-24.58145142,8.299407959,16.18865967
15:21.8,11138.63019,-4042.319153,-6946.401581,-24.50134277,8.118743896,16.34094238
15:21.8,11132.99875,-3964.385925,-7020.877655,-24.47479248,7.8565979,16.50009155
15:21.8,11126.04956,-3885.603912,-7093.408112,-24.42977905,7.545928955,16.72393799
15:21.8,11115.9649,-3807.422638,-7160.070709,-24.48516846,7.408447266,16.9128418
15:21.8,11102.68277,-3728.404205,-7222.803314,-24.44580078,7.192840576,17.16598511
15:21.8,11087.83096,-3648.366455,-7283.586426,-24.45678711,6.982116699,17.40280151
15:21.8,11070.82037,-3566.181549,-7345.295837,-24.45114136,6.78237915,17.54486084
15:21.8,11051.97656,-3479.90387,-7409.640747,-24.43359375,6.484527588,17.72506714
15:21.8,11033.57071,-3388.417206,-7479.341919,-24.38400269,6.382904053,17.97042847
15:21.8,11015.08734,-3292.698242,-7554.263702,-24.34753418,6.157531738,18.15887451
15:21.8,10995.51102,-3192.762482,-7633.003082,-24.33609009,5.915679932,18.28994751
15:21.8,10975.23318,-3090.113708,-7714.439972,-24.30389404,5.752563477,18.40438843
15:21.8,10952.54465,-2983.662842,-7795.865234,-24.3522644,5.62210083,18.53042603
15:21.8,10925.71683,-2875.343872,-7874.410828,-24.29214478,5.505065918,18.72634888
15:21.8,10897.52863,-2766.179993,-7950.983673,-24.246521,5.353546143,18.78372192
15:21.8,10869.3288,-2657.144012,-8025.409363,-24.27871704,5.284576416,18.84628296
15:21.8,10841.02045,-2548.20105,-8097.711151,-24.26864624,5.165100098,18.92456055
15:21.8,10813.87094,-2439.444122,-8167.970428,-24.18273926,5.127258301,18.9680481
15:21.8,10788.42676,-2332.501038,-8235.551575,-24.11132813,5.036773682,19.08721924
15:21.8,10763.5058,-2226.402863,-8300.512726,-24.09683228,4.898986816,19.1178894
15:21.8,10738.08099,-2120.979065,-8362.613586,-24.10552979,4.75692749,19.15481567
15:21.8,10712.41202,-2016.562958,-8421.513092,-24.01809692,4.661254883,19.17221069
15:21.8,10685.85162,-1913.065399,-8478.091034,-23.97323608,4.63760376,19.1506958
15:21.8,10658.6246,-1808.517517,-8534.858887,-23.87619019,4.458770752,19.26544189
15:21.8,10634.08734,-1705.407532,-8594.207977,-23.8293457,4.422454834,19.29992676
15:21.8,10610.84845,-1601.971985,-8657.018097,-23.79211426,4.26864624,19.36187744
15:21.8,10587.93124,-1497.125671,-8722.502472,-23.73306274,4.136352539,19.43252563
15:21.8,10565.35898,-1392.752197,-8790.513824,-23.64044189,3.990783691,19.45495605
15:21.8,10542.39526,-1288.103546,-8860.699463,-23.51898193,3.880462646,19.52072144
15:21.8,10517.7301,-1183.58667,-8931.160278,-23.52142334,3.765563965,19.62692261
15:21.8,10490.53409,-1081.844818,-8999.357666,-23.41522217,3.668365479,19.61868286
15:21.8,10460.90799,-983.4205933,-9064.039764,-23.33740234,3.480072021,19.61715698
15:21.8,10426.94882,-888.3023682,-9123.291962,-23.28781128,3.385162354,19.62615967
15:21.8,10392.19125,-797.8311462,-9180.524902,-23.17733765,3.231201172,19.67788696
15:21.8,10357.72437,-711.8131409,-9235.827728,-23.02474976,3.086700439,19.74960327
15:21.8,10324.02487,-629.8840332,-9291.266205,-22.87811279,2.964782715,19.79660034
15:21.8,10292.33688,-553.19104,-9346.472137,-22.80532837,2.710266113,19.84176636
15:21.8,10261.22638,-479.6916504,-9402.484222,-22.72567749,2.502288818,19.94995117
15:21.8,10229.82132,-410.5950928,-9457.201813,-22.54852295,2.313079834,20.08117676
15:21.8,10195.65286,-343.0372009,-9511.555084,-22.46643066,2.060241699,20.17608643
15:21.8,10157.25598,-278.2737122,-9562.292297,-22.28118896,1.822814941,20.20629883
15:21.8,10114.22372,-214.4403992,-9610.843597,-22.21481323,1.630096436,20.37338257
15:21.8,10067.34286,-156.1920166,-9653.623932,-22.02590942,1.318511963,20.54870605
15:21.8,10021.8844,-98.27307129,-9701.671387,-21.88369751,0.991210938,20.64117432
15:21.8,9975.976349,-28.95947266,-9758.462494,-21.73217773,0.705871582,20.77011108
15:21.8,9930.052795,40.90835571,-9818.412323,-21.62139893,0.481414795,20.98678589
15:21.8,9891.419495,102.8619385,-9882.609955,-21.39144897,0.117034912,21.04919434
15:21.8,9853.704742,169.8462219,-9946.199097,-21.27700806,-0.112609863,21.16973877
15:21.8,9813.823456,244.6478577,-10013.25702,-21.15097046,-0.459442139,21.28875732
15:21.8,9776.031189,310.213623,-10074.69125,-20.98327637,-0.728912354,21.52175903
15:21.8,9734.491089,379.2171631,-10130.71497,-20.82260132,-1.013031006,21.63986206
15:21.8,9685.420441,451.4608154,-10176.35947,-20.7131958,-1.279907227,21.76513672
15:21.8,9631.764801,523.107605,-10216.22525,-20.57449341,-1.562957764,21.89834595
15:21.8,9573.752838,597.9518738,-10251.11847,-20.37963867,-1.829681396,21.99493408
15:21.8,9516.934601,671.7303162,-10283.99243,-20.22399902,-2.179107666,22.20611572
15:21.8,9464.430054,745.6792908,-10317.17258,-20.08331299,-2.379302979,22.32650757
15:21.8,9412.495239,824.2287598,-10352.33322,-20.05279541,-2.67791748,22.51220703
15:21.8,9366.083344,899.5109863,-10390.67584,-19.89257813,-2.934417725,22.68508911
15:21.8,9322.132538,976.5721741,-10430.70053,-19.75784302,-3.226318359,22.78549194
15:21.8,9281.204803,1055.881287,-10474.00021,-19.62936401,-3.566436768,22.9486084
15:21.8,9242.040527,1132.554901,-10516.35809,-19.47967529,-3.802185059,23.10791016
15:21.8,9199.682648,1210.185822,-10557.97958,-19.31869507,-4.0574646,23.16680908
15:21.8,9150.360077,1291.859131,-10594.57425,-19.25369263,-4.331817627,23.32351685
15:21.8,9103.382324,1375.757111,-10636.23062,-19.1053772,-4.523010254,23.45245361
15:21.8,9054.238037,1458.949707,-10674.80966,-18.91098022,-4.750061035,23.50067139
15:21.8,9001.380798,1543.983276,-10712.77634,-18.84094238,-4.988098145,23.56582642
15:21.8,8952.28302,1622.385468,-10748.32068,-18.6289978,-5.226898193,23.6807251
15:21.8,8902.072906,1701.070587,-10780.5939,-18.57635498,-5.452880859,23.79318237
15:21.8,8846.55304,1780.387451,-10810.52231,-18.39492798,-5.625610352,23.79867554
15:21.8,8787.045044,1856.611481,-10834.45496,-18.30108643,-5.813751221,23.99734497
15:21.8,8722.056763,1935.753937,-10855.51569,-18.19107056,-6.09085083,24.04693604
15:21.8,8647.340393,2017.764435,-10869.49545,-17.99713135,-6.302947998,24.22149658
15:21.8,8572.158936,2101.336853,-10887.02539,-17.92480469,-6.501922607,24.29290771
15:21.8,8497.423187,2186.06424,-10904.20264,-17.84362793,-6.715698242,24.36691284
15:21.8,8425.481842,2272.888397,-10927.38339,-17.73071289,-6.940307617,24.4203186
15:21.8,8361.036163,2359.003296,-10953.53683,-17.6385498,-7.121429443,24.54696655
15:21.8,8299.667816,2448.505585,-10984.92639,-17.46505737,-7.255096436,24.56268311
15:21.8,8239.264526,2537.6203,-11016.30432,-17.33795166,-7.352142334,24.57870483
15:21.8,8181.861053,2628.707764,-11048.82559,-17.26119995,-7.541046143,24.65820313
15:21.8,8122.849152,2722.915192,-11078.87415,-17.0854187,-7.684783936,24.68643188
15:21.8,8062.050537,2816.455994,-11105.98489,-16.99981689,-7.790679932,24.66567993
15:21.8,8002.61618,2909.12088,-11129.56485,-16.84875488,-8.029174805,24.7203064
15:21.8,7942.643097,3001.080383,-11148.52881,-16.73355103,-8.142700195,24.76165771
15:21.8,7884.999329,3087.470459,-11163.77982,-16.59912109,-8.303070068,24.77920532
15:21.8,7828.378754,3172.232727,-11175.56592,-16.41815186,-8.421173096,24.79354858
15:21.8,7772.711609,3253.010742,-11185.03046,-16.37054443,-8.733825684,24.80834961
15:21.8,7719.416412,3327.165131,-11191.69672,-16.15829468,-8.841247559,24.86083984
15:21.8,7666.993256,3400.0289,-11198.65366,-16.04202271,-8.996582031,24.91485596
15:21.8,7616.922668,3469.885101,-11207.28104,-15.87799072,-9.236297607,24.95849609
15:21.8,7564.871582,3537.101929,-11216.51303,-15.70236206,-9.369506836,24.96429443
15:21.8,7507.778168,3606.690704,-11226.58994,-15.58120728,-9.551391602,24.97940063
15:21.8,7448.339935,3675.360931,-11237.03891,-15.39291382,-9.75402832,24.9836731
15:21.8,7383.169495,3746.313965,-11249.5769,-15.24978638,-9.976043701,25.06774902
15:21.8,7312.309479,3822.394592,-11264.05276,-15.0592041,-10.13824463,25.03250122
15:21.8,7240.410767,3899.134094,-11281.42767,-14.96704102,-10.29281616,25.09262085
15:21.8,7164.178986,3980.036133,-11300.15909,-14.73937988,-10.54901123,25.06454468
15:21.8,7086.858124,4063.104706,-11319.98734,-14.48486328,-10.74813843,25.05187988
15:21.8,7009.467499,4148.525848,-11340.38531,-14.27627563,-10.89797974,25.05081177
15:21.8,6931.456757,4235.512787,-11360.20193,-14.11682129,-11.0836792,24.98550415
15:21.8,6856.670624,4322.406708,-11378.62329,-13.81576538,-11.2336731,24.98962402
15:21.8,6783.407654,4410.595123,-11394.91299,-13.60824585,-11.49246216,24.88708496
15:21.8,6712.384857,4498.68277,-11408.48193,-13.33724976,-11.6545105,24.86724854
15:21.8,6647.501221,4583.18924,-11419.87659,-13.11508179,-11.84570313,24.82208252
15:21.8,6586.175507,4667.451538,-11428.90317,-12.93197632,-11.96182251,24.81918335
15:21.8,6530.066528,4745.803345,-11433.4339,-12.78274536,-12.15637207,24.71954346
15:21.8,6475.953552,4820.438324,-11433.29437,-12.57080078,-12.26654053,24.72106934
15:21.8,6419.181824,4894.348541,-11426.65912,-12.4508667,-12.40478516,24.67803955
15:21.8,6360.534241,4963.100159,-11413.79556,-12.27859497,-12.43011475,24.6005249
15:21.8,6294.763062,5031.460327,-11394.42853,-12.1257019,-12.61322021,24.64828491
15:21.8,6223.658875,5098.975586,-11371.17026,-12.05673218,-12.75436401,24.67422485
15:21.8,6150.620697,5162.382568,-11345.47803,-11.91711426,-12.86026001,24.66369629
15:21.8,6074.245514,5224.785736,-11320.62296,-11.91101074,-13.02337646,24.6925354
15:21.8,5998.998169,5286.177338,-11299.29868,-11.75003052,-13.07159424,24.79263306
15:21.8,5922.595856,5347.173615,-11281.91214,-11.73934937,-13.17230225,24.7883606
15:21.8,5843.992126,5408.762878,-11269.40128,-11.71127319,-13.37081909,24.8614502
15:21.8,5767.961884,5468.127472,-11260.15378,-11.66397095,-13.41567993,24.85397339
15:21.8,5693.179626,5526.871948,-11254.96417,-11.57821655,-13.53988647,24.93850708
15:21.8,5619.149261,5583.690186,-11252.95654,-11.58203125,-13.55758667,24.97772217
15:21.8,5547.455963,5638.655823,-11252.81702,-11.55288696,-13.57620239,24.98138428
15:21.8,5473.425598,5694.57489,-11251.89847,-11.52145386,-13.66928101,25.07324219
15:21.8,5399.077423,5746.881775,-11249.47226,-11.53839111,-13.70437622,25.09780884
