uWind_80m,WD_ModActive,WD_Nacelle,WD_NacelleMod,LSSDW_Tq,LSSDW_My,LSSDW_Mz,TTTq,TT_ForeAft,TT_SideSide,TB_ForeAft,TB_SideSide,BL3_FlapMom,BL3_EdgeMom,BL1_FlapMom,BL1_EdgeMom,ActivePower,yawoffset
2.065798127,0,73.36543541,73.31352108,-100.7267153,-409.0419605,-183.9263045,-457.6267359,-1437.95706,-122.0161758,-4677.422579,-1107.20423,-1689.852811,-479.7113995,-1661.034237,-685.5565067,-37.30570035,-10.80890946
3.938232585,0,129.5560222,129.4826208,149.3138434,-650.3249297,-377.9845846,-989.1509426,-1383.9736,236.6549381,4214.335755,-1721.225933,-2154.689283,-546.930581,-2062.49032,-732.414591,272.6509569,-0.277962316
4.763457977,0,148.4923236,148.5573141,209.5038593,-551.2907101,-449.4740124,-1050.401263,-1122.777153,274.1944302,4541.601419,-1121.124236,-2004.982812,-610.747181,-2007.269097,-746.9163426,366.5332416,-0.333634805
7.898343018,0,138.4376741,138.5240119,541.1477811,-579.5475896,-386.5176434,-974.435531,-1254.719921,707.1705891,-4192.054326,-3163.124724,-2466.813916,-684.4088277,-2338.340302,-783.3054841,1051.451742,-0.5667305
4.687916831,0,123.8340043,123.7879366,-272.5100335,-760.1777186,-369.7674024,-903.689494,-2676.737173,-418.008389,-15250.40674,-2366.238486,-2242.298876,-751.3778919,-2150.201638,-738.3220519,-20.3707885,-0.258105546
5.666181915,0,137.1129689,137.17323,101.0385041,-705.9065369,-435.4945553,-1128.195363,-1327.634086,126.7016456,3268.558798,-1565.42049,-2186.909267,-597.9735104,-2201.496934,-761.1944435,210.6708433,-0.432078504
4.587654447,0,144.3314718,144.2347005,78.8569497,-573.2275857,-356.8380235,-955.1197101,-1357.540271,71.55583083,2174.639528,-1765.663402,-2000.583156,-599.6546346,-2032.188391,-750.3552474,142.7083434,-0.516929102
4.048499458,1,68.35549866,68.33276981,-90.5229936,-470.7910464,-159.6724691,-563.3476791,-2125.407659,-168.4321636,-5077.530447,-1451.20933,-1824.211007,-471.5251557,-1872.812287,-699.0045501,-22.78828697,-25.09268104
2.983093821,1,123.4901711,123.4870051,-125.6974707,-723.6316342,-194.375189,-459.6910221,-1681.260292,-214.579547,-3297.066546,-1654.793299,-1954.645175,-489.283163,-1993.237624,-653.2285435,-15.57343556,-0.256318524
2.728051835,1,135.0081183,135.0001743,-10.93488281,-525.8188132,-183.4875482,-624.2146322,-1121.168397,39.24497177,1290.485262,-962.7067801,-2160.794674,-446.5019551,-2055.051213,-741.2011938,7.568597504,-0.23977255
3.509561958,1,149.0854988,149.0769728,63.43538964,-415.0802825,-194.3841819,-437.4852005,-949.1159368,140.3820318,3020.710464,-520.806305,-1692.793226,-403.6820271,-1714.567681,-638.6753427,107.2179449,-0.377805665
2.474242285,1,120.21324,122.9578262,30.41625639,-408.8649663,-164.6765296,-410.0891737,-1149.314474,23.57876843,2287.689789,-576.3322869,-1215.949318,-453.3790273,-1283.454459,-628.3004775,68.43294251,-7.29945405
2.129449879,1,112.1822126,112.1673154,-42.12478708,-455.7614222,-202.5760685,-527.7239973,-1189.728318,-114.3721131,-120.8157527,-684.2740037,-1446.810871,-446.5734789,-1543.85527,-625.2129939,-11.86135949,-0.241929463
1.883687419,1,112.6318545,112.6003117,-83.06598607,-326.3995708,-190.7059519,-463.6131659,-1225.639914,-131.2457512,-3565.677836,-709.5774045,-730.5032568,-457.2720159,-780.6488994,-621.2537482,-15.50981718,-0.21366749
0.615002154,1,121.8989753,121.9036633,-77.87800332,-364.7471903,-98.64903185,-237.7802556,-1317.969765,37.568181,-3418.99456,-848.9641019,-1628.738405,-444.6801516,-1770.643953,-648.5144586,-15.4556098,-0.209718766
2.629311873,1,133.8374391,133.837104,-14.20521811,-454.9749567,-189.0336004,-465.7069419,-1119.708925,-32.00405298,1359.954388,-618.925021,-1579.874396,-458.7162517,-1619.205241,-661.1457271,10.00792951,-0.236827272
