uWind_80m,WD_ModActive,WD_Nacelle,WD_NacelleMod,LSSDW_Tq,LSSDW_My,LSSDW_Mz,TTTq,TT_ForeAft,TT_SideSide,TB_ForeAft,TB_SideSide,BL3_FlapMom,BL3_EdgeMom,BL1_FlapMom,BL1_EdgeMom,ActivePower,yawoffset
19.85334551,1,350.7306365,350.7295514,754.166261,86.81306526,388.8475356,633.4959699,370.1568461,827.1311523,15458.82693,1967.170589,1216.485125,1246.143823,907.9419127,1049.547377,1184.000074,66.70302958
16.37026073,1,321.8367421,321.7975936,823.4932355,297.8952549,383.0020361,799.4645804,625.0336533,1190.156241,14764.27141,2353.508467,825.252088,1169.555081,954.5278051,1055.210198,1280.286682,0.55599251
23.97548517,1,312.9198228,317.7986857,1118.297657,243.5211516,450.4104596,787.8161083,1082.319303,1290.026289,19417.28687,4192.474085,987.8253501,1389.992809,1174.2906,1233.982138,1793.568438,2.136259791
15.77245624,1,240.5906351,240.4379116,974.3225233,186.5149228,281.0772277,571.1545267,755.4651691,1203.57204,18512.54734,4068.832555,-10.68564455,1379.141597,-189.6667553,1201.634514,1620.916434,0.23795607
12.97598393,1,329.9670598,329.9649965,319.2323356,88.33719653,284.7288362,592.800042,302.3071373,432.8247396,9640.446107,1597.77737,636.6758409,1014.191727,604.7201297,926.3473071,382.4182619,2.15661344
25.997407,1,228.242517,228.1406196,1091.806563,446.7756814,454.5461188,1048.004639,1245.409603,1554.763468,17796.65749,4794.735868,951.0650777,1353.573656,992.6396881,1068.300866,1796.162863,0.424111164
28.16635133,1,219.7373192,219.4162017,1119.125575,372.3708467,475.1807053,1081.239647,1118.491801,1779.555707,18024.0726,5518.593866,655.1983241,1395.979404,527.4918691,1091.99358,1792.514029,1.876542724
27.10906528,1,226.2585013,226.2442975,974.7416499,253.3272709,253.6828241,1713.943367,1147.836996,1778.344243,17238.76645,7140.510809,579.3359056,1270.108462,585.6191817,1094.356234,1792.431965,0.564784786
23.96968547,1,219.2999016,219.2679114,977.019861,253.3094626,253.3230587,1421.198094,1312.792647,1604.533693,17252.70169,5999.134322,461.4032371,1314.624733,656.4410448,1070.322496,1810.612517,0.396603483
11.36410118,1,264.867057,264.8259859,976.9739293,66.45897205,66.42141365,547.5331946,286.2745046,645.8528421,11896.409,1746.747283,56.76226345,1043.781205,25.00335885,848.6790668,574.69936,0.197159987
20.56815903,1,210.9475118,211.0167542,977.314972,66.53335111,66.43854869,772.2749822,639.4458851,1350.286094,17974.29179,3268.621038,-258.9298823,1322.576338,-186.6188847,1073.81411,1762.109337,0.478306412
23.95707111,1,206.6584845,206.7452549,977.507885,66.45212269,66.41141436,1034.38035,588.3108097,1499.975837,17547.14954,4430.68676,99.79226619,1502.569189,18.38702873,1129.203262,1769.225184,4.444430528
21.20293664,0,215.423317,215.402358,977.4768811,66.4647031,66.47394875,1017.158305,816.9639035,1385.687883,18111.91044,3859.195446,60.95840676,1382.325653,134.1672467,1069.68505,1772.922579,0.336697288
21.11818847,0,211.7600032,211.5417753,977.295451,66.49697606,66.44227052,882.5078653,860.3949989,1397.229704,16307.24202,2967.587487,261.8180692,1343.564785,314.6051067,1109.015303,1777.845287,0.461219367
23.35549681,0,214.4484535,214.440546,977.3953524,66.44643181,66.45616591,774.5751868,646.689037,1382.101693,16679.04919,2768.962427,-13.69879027,1276.806626,-92.53878029,997.4517634,1804.307898,0.60584826
25.57968332,0,226.5901638,226.570285,977.3804246,66.48168429,66.43748432,750.0691606,986.6449258,1434.796952,18258.53526,3557.17769,83.02315905,1310.254162,100.6898406,1091.998216,1765.645992,0.320163215
21.75746085,0,234.2869829,234.2689006,977.3563105,66.49317467,66.54727167,1005.480343,895.5308739,1558.95416,16732.73237,3794.794179,455.9132218,1309.483554,623.1185465,1176.255646,1755.963575,0.5161475
13.52318601,0,225.5195478,225.4548979,977.6973532,66.4731956,66.45782941,934.5573673,263.0121707,1159.772577,15900.79487,2705.523562,-571.7219138,1325.194065,-631.3472145,1095.484515,1679.205175,0.42622774
17.98808818,0,220.3465451,220.3786157,977.5503718,66.52305538,66.54871933,683.4222062,314.7404142,1281.958928,16785.06068,3438.090042,-429.6925426,1310.863888,-530.8899423,1057.57639,1781.430126,0.382712027
17.17989942,0,223.7659781,223.7428585,977.4814743,66.59130437,66.4259973,650.8064842,564.1709416,1505.909038,17268.12797,4421.693338,-358.2800553,1339.962817,-401.6652958,1060.642455,1778.935834,0.351817939
20.87025112,1,210.8918015,211.1623553,977.5331474,66.61775771,66.5284068,819.4881566,701.7612372,1342.162744,16396.11786,3912.637498,-75.17458715,1223.459558,-104.730431,1023.041469,1780.044826,0.322525635
21.00168691,1,207.3226362,207.3586629,977.5802274,66.51452854,66.44412952,551.661767,556.9147425,1377.317722,17709.0366,4605.408617,-35.3139262,1153.715996,32.15316719,933.1762322,1796.026215,0.287574443
18.44061009,1,210.4835144,210.5624871,977.6629044,66.46311639,66.5370531,800.9390706,840.6364442,1364.769623,16600.58365,4149.195711,-346.16481,1252.877901,-358.0393208,1056.272872,1757.182112,0.272865445
19.29447152,1,219.5135667,219.5828915,977.6824254,66.59210592,66.40658779,714.6813972,580.3403744,1309.942333,17597.77917,3352.172172,-318.0490088,1280.357749,-337.5281994,1082.652547,1781.426362,0.355988235
14.54088908,1,224.2101742,224.1336591,977.5584099,66.44344406,66.46763104,548.2704397,497.0908578,1315.820426,16749.81521,3046.958888,-620.2833591,1294.944767,-626.7688932,1063.398703,1698.675035,0.329125606
12.47706439,1,305.7937764,305.7938571,977.3987973,66.4370876,66.54462163,186.8434158,-390.1780991,478.7573403,6331.197599,1674.353022,619.1187756,864.9057967,658.8773977,708.4488572,204.7200779,1.911443001
19.98427383,1,219.4072204,219.4141175,1129.014665,467.6695697,401.4224067,913.5606277,1467.490323,1504.636051,17220.05392,4141.474232,-29.24608559,1442.432671,55.67192594,1171.729311,1769.02266,0.386040013
22.34743574,1,223.8779996,223.8066545,1138.109137,215.9882802,302.2743487,592.2397357,824.8792517,1373.196699,17385.73654,4702.440842,462.4282582,1445.294324,394.6675082,1072.976909,1789.862761,0.291832724
21.30203909,1,214.5620094,214.6084224,1165.466043,394.7224676,325.6956554,773.2776355,1272.693187,1385.170767,18971.4865,4102.857357,-189.2551836,1290.873414,376.7212706,1086.187385,1800.802111,0.342137389
23.2283383,1,225.2831208,225.2162845,1124.907225,194.2729399,291.3742508,707.1614975,617.229214,1547.465213,17048.47252,4421.077198,-72.76853533,1351.371996,-70.67585831,1068.133964,1816.544837,3.07433219
22.35519285,1,222.8412608,222.8895662,1166.315779,201.8669579,304.2870807,688.4944523,656.5378571,1423.24505,18254.22067,4895.96627,-49.72320967,1292.226378,185.2022925,1171.60011,1789.813071,0.419630271
19.00644372,1,221.9583209,221.9599558,1096.13103,206.6060605,345.5110577,753.2835491,792.0394548,1437.058138,16948.07077,3627.594002,-94.86709526,1408.951613,-99.93393236,1126.482089,1762.849794,0.375044798
11.76522321,1,228.1917466,228.1963921,471.0732686,11.75868993,178.9288524,316.1856912,222.7937377,757.934499,12448.56513,1530.484753,-182.5827928,1155.973238,-140.1757717,926.1039681,738.8645216,0.360623683
11.74122693,1,205.425548,205.2166902,842.3987131,-90.61540222,116.3151324,212.7944423,6.928721625,1023.382102,15354.07515,2240.008592,-902.9322241,1163.679099,-752.8073639,975.9448829,1388.285095,0.428227663
12.03824428,1,197.7130046,197.7995184,834.6982677,-107.4429949,114.8701944,204.4193383,112.8796586,944.0161555,15220.35089,2507.670276,-1056.160137,1198.422071,-913.5968536,1004.141038,1337.29628,0.259142932
12.15967558,1,189.6624516,189.6489131,893.6423869,-85.69253226,107.6500726,237.5953665,187.4387161,1035.770269,15786.65348,2653.800057,-1145.61383,1194.386884,-999.3943391,1000.544949,1439.56264,0.238544401
12.80699505,1,217.5449221,217.7737752,962.1207737,-20.16522262,127.2947653,222.4376079,343.3903491,1081.434052,15717.38534,2614.825126,-1033.132627,1220.931371,-875.5852487,1015.328371,1581.852866,1.510649754
14.65695566,1,246.1200521,246.2136371,1044.920657,2.686719464,144.6992987,367.8813156,395.4015643,1279.806247,16126.54136,2610.590455,-822.6115508,1210.595791,-665.5793012,1049.199393,1734.872012,0.351136219
17.60603268,1,210.7895355,210.7736924,1097.98667,105.5068479,250.2226204,701.4109859,495.9454779,1330.685517,17331.24233,3214.555394,-357.3648371,1324.788,-374.1645487,1034.684928,1770.557406,0.392377911
14.9304117,1,219.662564,219.728655,1068.035773,-8.544580897,212.1485424,513.4429825,271.7353588,1320.60166,16653.59961,2554.655523,-394.2724893,1239.090539,-473.0621136,1051.1669,1741.368992,1.736622519
10.66893415,1,229.9019326,229.7319928,476.1647948,-81.16585981,217.6217684,513.5019621,-81.54880745,674.3158512,12232.57315,1090.573402,-237.8161038,1118.92628,-288.4022116,885.2115112,720.5849656,0.27226612
12.31851498,1,219.60605,219.6133065,780.3013844,-61.06643638,210.6023091,512.2633904,79.35676778,934.8102028,15524.20332,1413.087175,-683.9938739,1213.755465,-716.3214369,1025.851243,1259.593392,2.115126803
11.71810061,1,223.7508409,224.0021919,775.5612355,-53.51631587,156.3107021,401.1458132,143.5407144,950.9668083,15463.25643,1167.180965,-417.0522442,1215.147057,-456.2308821,971.2713386,1261.892312,0.47973023
12.89667298,1,223.946107,224.0174942,778.5996158,9.01107556,216.0186278,528.0994145,211.45739,876.4198873,14920.46333,1242.880975,-321.3104559,1231.220211,-387.0639209,1042.717181,1264.500666,0.296169928
12.17446483,1,249.7018547,249.5968341,840.6188607,9.535794022,143.2425815,391.8270355,177.5688945,995.9476832,15611.1451,1635.524863,-291.4203352,1223.80786,-301.175993,1044.85976,1393.238294,1.632361411
11.64821418,1,218.215231,218.2272378,738.327871,34.15669427,223.6667819,636.2385216,309.0313047,914.5849643,14417.1464,1699.290805,-217.0434141,1203.490841,-255.3448506,929.4342516,1220.472605,18.75895482
12.30147835,1,224.3194857,224.2456473,994.5783922,-44.46696714,203.7494304,524.4721688,136.024611,1200.85738,16448.68207,2699.723409,-223.6258659,1195.57574,-138.479799,1018.324405,1665.648814,0.509014272
9.523782579,1,297.1241609,297.1179048,276.5193222,-73.31571314,221.5229846,485.4276698,-205.2582738,536.9039943,8496.313955,1505.066295,618.6304798,974.5462935,572.7321386,789.7289476,398.1549649,18.71919344
12.55050314,1,244.3133707,244.3385227,761.9505317,20.60399541,220.3886452,457.9136837,272.036885,995.7305195,14746.52367,2029.079732,-318.9230045,1223.204833,-298.5203712,1010.75082,1258.187388,0.309143352
16.6159507,1,226.1346694,226.1724717,1077.419614,93.65618897,321.1920965,665.8462837,489.3229277,1389.697304,15952.4403,2393.773961,-330.4057658,1287.398527,-295.6716721,1024.932754,1731.473887,0.875461367
16.9628455,1,234.0039379,234.0522841,1111.715648,56.95038659,258.5820957,504.684511,452.2983686,1436.497975,16257.6654,2947.98429,-452.0673058,1285.156803,-423.2463252,1092.636148,1747.24861,0.3047626
14.27439268,1,234.9241756,234.8600404,756.6109744,-26.08663381,288.8107261,574.5753438,146.8643634,943.8400655,15010.04314,2117.980394,-262.4020203,1185.427614,-235.762982,993.9898526,1247.235239,13.86027696
11.24006,1,220.14502,220.1248594,704.2029326,-34.08389642,235.4415779,247.4744505,182.6181499,802.1428964,14425.85905,1633.374619,-226.1880872,1188.454587,-163.8193897,978.8828323,1145.145054,0.243569219
15.4576048,1,229.9384655,229.962156,1030.347685,-9.874216021,246.3835477,560.6561569,436.5112948,1273.086045,16056.76179,2375.581423,-241.7200758,1226.353036,-204.6686562,964.7632851,1725.178302,0.343734
9.603311021,1,205.9288015,206.0128976,493.8197826,-101.8827234,179.1000455,431.3433713,-67.83875225,653.6506778,12629.23213,1142.597499,-593.4873264,1076.163675,-570.4059957,873.3504913,801.0486657,0.341991193
10.65523235,1,210.3481907,210.3837731,687.5905939,-43.32338305,157.1436032,364.6374373,14.69020702,799.4617687,14097.21071,1400.035462,-630.045906,1148.553701,-640.1290177,938.1680625,1079.441571,0.26503137
11.62001312,1,221.3711985,221.6279811,729.515879,33.71842633,163.8869805,373.5728475,239.8571172,918.4081951,15011.75684,1837.637506,-321.2520027,1197.734908,-333.9947028,1001.478481,1207.229818,0.390709545
13.14352288,1,238.3080475,237.7694351,917.9838784,29.2634895,199.623109,484.3070573,352.6035215,1115.889525,15959.9287,2182.471727,-690.2122943,1257.403007,-739.5380579,1034.490442,1461.478607,4.729647332
11.65647876,1,218.1188063,218.1217516,737.1543167,-19.30792572,177.7038142,424.5312269,128.5072258,865.0686256,14572.35177,1797.447712,-421.4811282,1162.791025,-458.7323499,946.1391702,1167.138192,0.398127162
