,Hm0_contour,Te_contour
810,0.0,15.243923484558678
811,0.0,15.333312499347318
812,0.0,15.422878292907475
813,0.0,15.512612908570217
814,0.0,15.60250827275474
815,0.0,15.69255619587214
816,0.0,15.782748373289952
817,0.0,15.873076386344222
818,0.0,15.9635317034102
819,0.0,16.054105681026517
820,0.0,16.144789565074053
821,0.0,16.235574492009672
822,0.0,16.32645149015488
823,0.0,16.417411481038112
824,0.0,16.50844528079461
825,0.0,16.599543601616954
826,0.0,16.69069705326378
827,0.0,16.78189614461967
828,0.0,16.87313128531219
829,0.0,16.964392787380962
830,0.0,17.055670867001005
831,0.0,17.146955646259773
832,0.0,17.2382371549868
833,0.0,17.32950533263768
834,0.0,17.42075003022722
835,0.0,17.51196101231857
836,0.0,17.603127959060945
837,0.0,17.694240468281887
838,0.0,17.78528805762304
839,0.0,17.876260166734802
840,0.0,17.967146159515792
841,0.0,18.05793532640008
842,0.0,18.14861688669499
843,0.0,18.23917999096673
844,0.0,18.32961372346887
845,0.0,18.41990710462314
846,0.0,18.510049093539013
847,0.0,18.600028590582696
848,0.0,18.68983443998654
849,0.0,18.779455432503475
850,0.0,18.868880308101126
851,0.0,18.958097758698237
852,0.0,19.04709643094044
853,0.0,19.135864929014865
854,0.0,19.22439181750336
855,0.0,19.31266562427086
856,0.0,19.400674843390863
857,0.0,19.488407938103894
858,0.0,19.57585334381493
859,0.0,19.66299947111122
860,0.0,19.74983470882475
861,0.0,19.83634742711452
862,0.0,19.92252598058292
863,0.0,20.008358711418275
864,0.0,20.093833952556963
865,0.0,20.17894003088326
866,0.0,20.263665270439503
867,0.0,20.347997995664485
868,0.0,20.43192653465173
869,0.0,20.51543922242456
870,0.0,20.59852440423327
871,0.0,20.68117043886115
872,0.0,20.763365701952505
873,0.0,20.84509858934946
874,0.0,20.92635752044155
875,0.0,21.00713094152404
876,0.0,21.087407329168492
877,0.0,21.167175193595682
878,0.0,21.24642308205445
879,0.0,21.32513958221127
880,0.0,21.403313325529542
881,0.0,21.48093299065988
882,0.0,21.557987306825904
883,0.0,21.63446505720575
884,0.0,21.710355082311853
885,0.0,21.78564628336098
886,0.0,21.8603276256427
887,0.0,21.934388141872226
888,0.0,22.007816935533867
889,0.0,22.080603184219665
890,0.0,22.152736142936277
891,0.0,22.22420514741601
892,0.0,22.294999617396726
893,0.0,22.365109059891605
894,0.0,22.434523072420575
895,0.0,22.503231346246686
896,0.0,22.57122366956614
897,0.0,22.638489930680233
898,0.0,22.705020121137903
899,0.0,22.770804338860174
900,0.0,22.83583279120547
901,0.0,22.90009579804134
902,0.0,22.963583794749745
903,0.0,23.02628733522417
904,0.0,23.088197094799327
905,0.0,23.14930387315728
906,0.0,23.20959859722444
907,0.0,23.269072323953047
908,0.0,23.32771624315151
909,0.0,23.385521680171774
910,0.0,23.442480098657214
911,0.0,23.49858310314244
912,0.0,23.553822441669936
913,0.0,23.608190008343914
914,0.0,23.661677845811877
915,0.0,23.714278147707635
916,0.0,23.76598326105196
917,0.0,23.816785688579458
918,0.0,23.866678091007596
919,0.0,23.915653289280577
920,0.0,23.963704266689447
921,0.0,24.01082417100782
922,0.0,24.057006316529517
923,0.06466747298209534,24.102244186040682
924,0.1335789086706943,24.146531432703657
925,0.2034227817102813,24.189861881954144
926,0.2741937593611327,24.23222953327405
927,0.3458861560663442,24.273628561881814
928,0.4184939326668629,24.314053320409325
929,0.492010695795153,24.353498340514275
930,0.5664296974585245,24.39195833432628
931,0.6417438347890045,24.42942819597059
932,0.7179456499918477,24.46590300285965
933,0.7950273304625691,24.501378017080132
934,0.8729807091024876,24.535848686564446
935,0.9517972648059139,24.569310646372102
936,1.0314681231639742,24.601759719517066
937,1.1119840573107032,24.633191918328883
938,1.1933354890015773,24.663603445167478
939,1.2755124898643349,24.69299069326092
940,1.3585047828244292,24.721350247757325
941,1.4423017437542045,24.74867888612333
942,1.526892403280731,24.77497357902482
943,1.6122654488026777,24.800231490798915
944,1.6984092266929258,24.824449979915205
945,1.7853117446839237,24.847626599596392
946,1.8729606744606815,24.869759097819053
947,1.9613433544223793,24.89084541786666
948,2.0504467926454013,24.910883698457507
949,2.1402576700324984,24.929872273751585
950,2.2307623436455644,24.947809673507837
951,2.321946850227563,24.964694623042167
952,2.4137969099086902,24.980526043073798
953,2.506297930094468,24.995303049460833
954,2.5994350095395413,25.009024953166445
955,2.693192942596827,25.021691259654162
956,2.7875562236522686,25.033301668704684
957,2.8825090517309775,25.043856073795464
958,2.978035335283609,25.05335456163451
959,3.07411869713435,25.0617974113146
960,3.1707424796231902,25.069185093964766
961,3.26788974988948,25.0755182716677
962,3.3655433053449975,25.08079779682128
963,3.46368567928997,25.08502471104093
964,3.5622991467052905,25.088200244267465
965,3.661365730195565,25.090325813680614
966,3.7608672060984096,25.09140302267648
967,3.8607851107301725,25.091433659575518
968,3.961100746779524,25.090419696284666
969,4.061795189860203,25.08836328704707
970,4.16284929523147,25.085266767322814
971,4.264243704562657,25.081132651732922
972,4.3659588529558535,25.07596363308862
973,4.467974976003914,25.069762580478958
974,4.570272117037649,25.062532537828147
975,4.672830134481551,25.05427672223475
976,4.775628709257877,25.044998521771063
977,4.878647352464741,25.034701494329628
978,4.981865412981475,25.02338936513975
979,5.085262085322807,25.011066025190438
980,5.188816417526718,24.997735529133283
981,5.2925073192026355,24.98340209348896
982,5.396313569525229,24.96807009397718
983,5.500213825512815,24.95174406389654
984,5.6041866302683605,24.93442869175862
985,5.708210421372354,24.916128819245426
986,5.812263539201173,24.896849438400967
987,5.91632423555479,24.876595689931033
988,6.020370682130259,24.85537286040418
989,6.124380979220816,24.833186380173803
990,6.228333164326517,24.810041820618565
991,6.332205220909433,24.785944891766075
992,6.435975087211413,24.76090143992534
993,6.539620664970699,24.734917444731323
994,6.643119828462241,24.707999017262907
995,6.746450433113649,24.680152396412737
996,6.8495903246968854,24.651383947274727
997,6.952517348058912,24.62170015773301
998,7.055209356116315,24.59110763594538
999,7.157644218841058,24.559613107715936
